deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,text,types,subtypes,colors,baseColors,splashes,powered,sphere,archetype
3,1,Porcelain Legionnaire,MB,Abzan (BGW) Aggro 6.16.18.txt,Colorless,3,{2}{W/P},3,1,"({W/P} can be paid with either {W} or 2 life.)
First strike",Artifact Creature,Soldier, green black white, white, green black,FALSE, aggro ,-
3,1,Tireless Tracker,MB,Abzan (BGW) Aggro 6.16.18.txt,Green,3,{2}{G},3,2,"Whenever a land enters the battlefield under your control, investigate. (Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Clue, put a +1/+1 counter on Tireless Tracker.",Creature,Human Scout, green black white, white, green black,FALSE, aggro ,-
3,1,Tangle Wire,MB,Abzan (BGW) Aggro 6.16.18.txt,Colorless,3,{3},NA,NA,"Fading 4 (This artifact enters the battlefield with four fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
At the beginning of each player's upkeep, that player taps an untapped artifact, creature, or land they control for each fade counter on Tangle Wire.",Artifact,NA, green black white, white, green black,FALSE, aggro ,-
3,1,Sword of Light and Shadow,MB,Abzan (BGW) Aggro 6.16.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from white and from black.
Whenever equipped creature deals combat damage to a player, you gain 3 life and you may return up to one target creature card from your graveyard to your hand.
Equip {2}",Artifact,Equipment, green black white, white, green black,FALSE, aggro ,-
3,1,Grafted Wargear,MB,Abzan (BGW) Aggro 6.16.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +3/+2.
Whenever Grafted Wargear becomes unattached from a permanent, sacrifice that permanent.
Equip {0} ({0}: Attach to target creature you control. Equip only as a sorcery.)",Artifact,Equipment, green black white, white, green black,FALSE, aggro ,-
3,1,Sword of Fire and Ice,MB,Abzan (BGW) Aggro 6.16.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment, green black white, white, green black,FALSE, aggro ,-
3,1,Hero of Bladehold,MB,Abzan (BGW) Aggro 6.16.18.txt,White,4,{2}{W}{W},3,4,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
Whenever Hero of Bladehold attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",Creature,Human Knight, green black white, white, green black,FALSE, aggro ,-
3,1,Restoration Angel,MB,Abzan (BGW) Aggro 6.16.18.txt,White,4,{3}{W},3,4,"Flash
Flying
When Restoration Angel enters the battlefield, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.",Creature,Angel, green black white, white, green black,FALSE, aggro ,-
3,1,Sram's Expertise,MB,Abzan (BGW) Aggro 6.16.18.txt,White,4,{2}{W}{W},NA,NA,"Create three 1/1 colorless Servo artifact creature tokens.
You may cast a card with converted mana cost 3 or less from your hand without paying its mana cost.",Sorcery,NA, green black white, white, green black,FALSE, aggro ,-
3,1,Cloudgoat Ranger,MB,Abzan (BGW) Aggro 6.16.18.txt,White,5,{3}{W}{W},3,3,"When Cloudgoat Ranger enters the battlefield, create three 1/1 white Kithkin Soldier creature tokens.
Tap three untapped Kithkin you control: Cloudgoat Ranger gets +2/+0 and gains flying until end of turn.",Creature,Giant Warrior, green black white, white, green black,FALSE, aggro ,-
4,1,Bayou,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,({T}: Add {B} or {G}.),Land,Swamp Forest, green black white, black white, green,FALSE, aggro ,-
4,1,Caves of Koilos,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {W} or {B}. Caves of Koilos deals 1 damage to you.",Land,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Evolving Wilds,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.",Land,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Karakas,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}: Add {W}.
{T}: Return target legendary creature to its owner's hand.",Land,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Plateau,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,({T}: Add {R} or {W}.),Land,Mountain Plains, green black white, black white, green,FALSE, aggro ,-
4,1,Savannah,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,({T}: Add {G} or {W}.),Land,Forest Plains, green black white, black white, green,FALSE, aggro ,-
4,1,Shambling Vent,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"Shambling Vent enters the battlefield tapped.
{T}: Add {W} or {B}.
{1}{W}{B}: Shambling Vent becomes a 2/3 white and black Elemental creature with lifelink until end of turn. It's still a land.",Land,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Temple Garden,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"({T}: Add {G} or {W}.)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Forest Plains, green black white, black white, green,FALSE, aggro ,-
4,1,Verdant Catacombs,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Wasteland,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Wasteland: Destroy target nonbasic land.",Land,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Wooded Foothills,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Bloodsoaked Champion,MB,Abzan (BGW) Attrition Aggro.txt,Black,1,{B},2,1,"Bloodsoaked Champion can't block.
Raid — {1}{B}: Return Bloodsoaked Champion from your graveyard to the battlefield. Activate this ability only if you attacked with a creature this turn.",Creature,Human Warrior, green black white, black white, green,FALSE, aggro ,-
4,1,Dark Ritual,MB,Abzan (BGW) Attrition Aggro.txt,Black,1,{B},NA,NA,Add {B}{B}{B}.,Instant,NA, green black white, black white, green,FALSE, aggro ,-
4,1,"Isamaru, Hound of Konda",MB,Abzan (BGW) Attrition Aggro.txt,White,1,{W},2,2,NA,Creature,Hound, green black white, black white, green,FALSE, aggro ,-
4,1,"Kytheon, Hero of Akros",MB,Abzan (BGW) Attrition Aggro.txt,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier, green black white, black white, green,FALSE, aggro ,-
4,1,Path to Exile,MB,Abzan (BGW) Attrition Aggro.txt,White,1,{W},NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.",Instant,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Rakdos Cackler,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,1,{B/R},1,1,Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.),Creature,Devil, green black white, black white, green,FALSE, aggro ,-
4,1,Sarcomancy,MB,Abzan (BGW) Attrition Aggro.txt,Black,1,{B},NA,NA,"When Sarcomancy enters the battlefield, create a 2/2 black Zombie creature token.
At the beginning of your upkeep, if there are no Zombies on the battlefield, Sarcomancy deals 1 damage to you.",Enchantment,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Thoughtseize,MB,Abzan (BGW) Attrition Aggro.txt,Black,1,{B},NA,NA,Target player reveals their hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,Sorcery,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Hymn to Tourach,MB,Abzan (BGW) Attrition Aggro.txt,Black,2,{B}{B},NA,NA,Target player discards two cards at random.,Sorcery,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Journey to Nowhere,MB,Abzan (BGW) Attrition Aggro.txt,White,2,{1}{W},NA,NA,"When Journey to Nowhere enters the battlefield, exile target creature.
When Journey to Nowhere leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Pack Rat,MB,Abzan (BGW) Attrition Aggro.txt,Black,2,{1}{B},*,*,"Pack Rat's power and toughness are each equal to the number of Rats you control.
{2}{B}, Discard a card: Create a token that's a copy of Pack Rat.",Creature,Rat, green black white, black white, green,FALSE, aggro ,-
4,1,Scrapheap Scrounger,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,2,{2},3,2,"Scrapheap Scrounger can't block.
{1}{B}, Exile another creature card from your graveyard: Return Scrapheap Scrounger from your graveyard to the battlefield.",Artifact Creature,Construct, green black white, black white, green,FALSE, aggro ,-
4,1,Stoneforge Mystic,MB,Abzan (BGW) Attrition Aggro.txt,White,2,{1}{W},1,2,"When Stoneforge Mystic enters the battlefield, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle your library.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.",Creature,Kor Artificer, green black white, black white, green,FALSE, aggro ,-
4,1,Sylvan Library,MB,Abzan (BGW) Attrition Aggro.txt,Green,2,{1}{G},NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",Enchantment,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Umezawa's Jitte,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,2,{2},NA,NA,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}",Artifact,Equipment, green black white, black white, green,FALSE, aggro ,-
4,1,Banishing Light,MB,Abzan (BGW) Attrition Aggro.txt,White,3,{2}{W},NA,NA,"When Banishing Light enters the battlefield, exile target nonland permanent an opponent controls until Banishing Light leaves the battlefield. (That permanent returns under its owner's control.)",Enchantment,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Liliana of the Veil,MB,Abzan (BGW) Attrition Aggro.txt,Black,3,{1}{B}{B},NA,NA,"+1: Each player discards a card.
−2: Target player sacrifices a creature.
−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.",Planeswalker,Liliana, green black white, black white, green,FALSE, aggro ,-
4,1,"Liliana, the Last Hope",MB,Abzan (BGW) Attrition Aggro.txt,Black,3,{1}{B}{B},NA,NA,"+1: Up to one target creature gets -2/-1 until your next turn.
−2: Put the top two cards of your library into your graveyard, then you may return a creature card from your graveyard to your hand.
−7: You get an emblem with ""At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.""",Planeswalker,Liliana, green black white, black white, green,FALSE, aggro ,-
4,1,Lingering Souls,MB,Abzan (BGW) Attrition Aggro.txt,White,3,{2}{W},NA,NA,"Create two 1/1 white Spirit creature tokens with flying.
Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Ophiomancer,MB,Abzan (BGW) Attrition Aggro.txt,Black,3,{2}{B},2,2,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch.",Creature,Human Shaman, green black white, black white, green,FALSE, aggro ,-
4,1,Tangle Wire,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,3,{3},NA,NA,"Fading 4 (This artifact enters the battlefield with four fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
At the beginning of each player's upkeep, that player taps an untapped artifact, creature, or land they control for each fade counter on Tangle Wire.",Artifact,NA, green black white, black white, green,FALSE, aggro ,-
4,1,Garruk Relentless,MB,Abzan (BGW) Attrition Aggro.txt,Green,4,{3}{G},NA,NA,"When Garruk Relentless has two or fewer loyalty counters on him, transform him.
0: Garruk Relentless deals 3 damage to target creature. That creature deals damage equal to its power to him.
0: Create a 2/2 green Wolf creature token.",Planeswalker,Garruk, green black white, black white, green,FALSE, aggro ,-
4,1,"Gideon, Ally of Zendikar",MB,Abzan (BGW) Attrition Aggro.txt,White,4,{2}{W}{W},NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""",Planeswalker,Gideon, green black white, black white, green,FALSE, aggro ,-
4,1,Palace Jailer,MB,Abzan (BGW) Attrition Aggro.txt,White,4,{2}{W}{W},2,2,"When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)",Creature,Human Soldier, green black white, black white, green,FALSE, aggro ,-
5,1,Brushland,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {G} or {W}. Brushland deals 1 damage to you.",Land,NA, green black white, white, green black,FALSE, midrange ,-
5,1,Caves of Koilos,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {W} or {B}. Caves of Koilos deals 1 damage to you.",Land,NA, green black white, white, green black,FALSE, midrange ,-
5,1,Mana Confluence,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.",Land,NA, green black white, white, green black,FALSE, midrange ,-
5,1,Marsh Flats,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA, green black white, white, green black,FALSE, midrange ,-
5,1,Mishra's Factory,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.",Land,NA, green black white, white, green black,FALSE, midrange ,-
