name,color,cmc,manaCost,types,count,pips,colorType,colordiff,cmcdiff,pipdiff,colortypediff,power,newcc
Stromkirk Noble,Red,1,{R},Creature,14,1,Monocolored,-0.00065858636248449,-0.234806878096968,-0.077109711750088,-0.0598503533818434,-0.3724255295913839,1.5320328583470706
Student of Warfare,White,1,{W},Creature,26,1,Monocolored,0.700223109927874,0.668296499199062,0.838517650811166,0.835632149116117,3.042669409054219,2.0847610441372626
Subterranean Tremors,Red,1,{X}{R},Sorcery,14,1,Monocolored,-0.00065858636248449,-0.234806878096968,-0.077109711750088,-0.0598503533818434,-0.3724255295913839,0.4334205696789609
Sulfuric Vortex,Red,3,{1}{R}{R},Enchantment,32,2,Monocolored,1.50486983827706,1.56561158095849,1.40533885957153,1.2833734003651,5.7591936791721805,1.4594698831716661
Sun Titan,White,6,{4}{W}{W},Creature,15,2,Monocolored,-0.02707182283736,0.0167554681848047,0.121140429450947,0.0147731884929866,0.1255972632913783,0.535634768745005
Sunder,Blue,5,{3}{U}{U},Instant,1,2,Monocolored,-1.04930749832412,-0.973458718547326,-0.936434748295418,-1.02995639775463,-3.989157362921494,0
Sundering Titan,Colorless,8,{8},Artifact Creature,24,ramp/cheat,Colorless,0.50259907881166,2.10861039732573,1.64257508269112,0.502599078811659,4.75638363764017,0
Supreme Verdict,White Blue,4,{1}{W}{W}{U},Sorcery,15,3,Multicolored,0.52226320558639,0.0284885003948581,0.438172377043754,0.52226320558639,1.511187288611392,0.5901873191172232
Supreme Will,Blue,3,{2}{U},Instant,13,1,Monocolored,-0.182043601073775,0.0854548083031418,-0.153411991963526,-0.134473895256673,-0.3844746799908322,0
"Surrak, the Hunt Caller",Green,4,{2}{G}{G},Creature,3,2,Monocolored,-0.937772638322604,-0.822941398198634,-0.785352580045938,-0.880709314004973,-3.426775930572149,0
Survival of the Fittest,Green,2,{1}{G},Enchantment,45,1,Monocolored,2.31242210215034,2.36793721561947,2.28826097486648,2.25347944473789,9.22209973737418,1.2685027132105438
Sword of Body and Mind,Colorless,3,{3},Artifact,18,0,Colorless,0.0574214608655169,0.474969748475602,0.000704834626725983,0.0574214608655168,0.5905175048333617,0
Sword of Feast and Famine,Colorless,3,{3},Artifact,14,0,Colorless,-0.239363617765245,0.163357796337634,-0.286867693077424,-0.239363617765245,-0.60223713227028,0
Sword of Fire and Ice,Colorless,3,{3},Artifact,39,0,Colorless,1.61554312367702,2.11093249719994,1.51046060507351,1.61554312367702,6.85247934962749,0
Sword of Light and Shadow,Colorless,3,{3},Artifact,17,0,Colorless,-0.0167748087921736,0.39706676044111,-0.0711882972993115,-0.0167748087921736,0.2923288455574513,0
Sword of the Animist,Colorless,2,{2},Artifact,1,0,Colorless,-1.20391512331522,-1.14129947980851,-1.22147840811591,-1.20391512331522,-4.770608134554861,0
Sword of War and Peace,Colorless,3,{3},Artifact,20,0,Colorless,0.205814000180898,0.630775724544587,0.144491098478801,0.205814000180898,1.186894823385184,0
Swords to Plowshares,White,1,{W},Instant,55,1,Monocolored,2.61763702358166,2.85079632766447,3.05128377700086,2.99971486348619,11.51943199173318,1.7059250957666123
Sylvan Advocate,Green,2,{1}{G},Creature,17,1,Monocolored,0.14562560850171,0.134786591256211,0.151797128890225,0.164020272242647,0.596229600890793,1.0289459048674354
Sylvan Caryatid,Green,2,{1}{G},Creature,24,1,Monocolored,0.687324731913867,0.693074247347026,0.68591309038429,0.686385065366457,2.7526971350116405,1.354893619682151
Sylvan Library,Green,2,{1}{G},Enchantment,46,1,Monocolored,2.38980769120922,2.44769259506102,2.36456325507992,2.32810298661272,9.53016652796288,1.2899325773713581
"Tajic, Legion's Edge",White Red,3,{1}{R}{W},Creature,1,2,Multicolored,-0.867561192750945,-0.849381048110764,-0.936434748295418,-0.867561192750945,-3.520938181908072,0
Talisman of Dominance,Colorless,2,{2},Artifact,32,0,Colorless,1.09616923607319,1.33111728287939,1.00720868159125,1.09616923607318,4.53066443661701,0
Talisman of Impulse,Colorless,2,{2},Artifact,26,0,Colorless,0.65099161812704,0.852585006230116,0.575849890035026,0.65099161812704,2.730418132519222,0
Talisman of Indulgence,Colorless,2,{2},Artifact,20,0,Colorless,0.205814000180898,0.374052729580846,0.144491098478801,0.205814000180898,0.930171828421443,0
Talisman of Progress,Colorless,2,{2},Artifact,26,0,Colorless,0.65099161812704,0.852585006230116,0.575849890035026,0.65099161812704,2.730418132519222,0
Talisman of Unity,Colorless,2,{2},Artifact,25,0,Colorless,0.57679534846935,0.772829626788571,0.503956758108988,0.57679534846935,2.430377081836259,0
"Talrand, Sky Summoner",Blue,4,{2}{U}{U},Creature,1,2,Monocolored,-1.04930749832412,-0.964846381297549,-0.936434748295418,-1.02995639775463,-3.980545025671717,0
"Tamiyo, Field Researcher",White Blue Green,4,{1}{G}{W}{U},Planeswalker,2,3,Multicolored,-0.768288021441136,-0.893893889748092,-0.711527621438023,-0.768288021441135,-3.1419975540683858,0
Tangle Wire,Colorless,3,{3},Artifact,31,0,Colorless,1.0219729664155,1.487708592924,0.935315549665213,1.02197296641549,4.466970075420202,0
Tarmogoyf,Green,2,{1}{G},Creature,22,1,Monocolored,0.532553553796108,0.533563488463936,0.533308529957414,0.537137981616797,2.136563553834255,1.272084184950745
"Tasigur, the Golden Fang",Black,6,{5}{B},Creature,30,1,Monocolored,1.21612953045539,1.34522473140861,1.14372677166492,1.13412631661544,4.83920735014436,0.4946156847443537
"Teferi, Hero of Dominaria",White Blue,5,{3}{W}{U},Planeswalker,19,2,Multicolored,0.919355890825628,0.399252654150746,0.423304765949909,0.919355890825628,2.661269201751911,0.39170734683321023
Terastodon,Green,8,{6}{G}{G},Creature,15,ramp/cheat,Monocolored,-0.00914556961604948,0.822000663364267,0.551565802674878,0.0147731884929866,1.3791940849160822,0
Terminate,Black Red,2,{B}{R},Instant,3,2,Multicolored,-0.669014850131326,-0.981788720925419,-0.785352580045938,-0.669014850131326,-3.105171001234009,0.31956429817223764
"Teysa, Orzhov Scion",White Black,3,{1}{W}{B},Creature,1,2,Multicolored,-0.867561192750945,-0.849381048110764,-0.936434748295418,-0.867561192750945,-3.520938181908072,0
"Tezzeret, Agent of Bolas",Blue Black,4,{2}{U}{B},Planeswalker,7,2,Multicolored,-0.271922164892087,-0.539131432000803,-0.483188243546976,-0.271922164892087,-1.5661640053319532,0.27026541075259275
"Tezzeret, Artifice Master",Blue,5,{3}{U}{U},Planeswalker,15,2,Monocolored,-0.0374996181987176,0.0942056824400637,0.121140429450947,0.0147731884929866,0.1926196821852797,0.39447535705581876
"Thalia, Guardian of Thraben",White,2,{1}{W},Creature,22,1,Monocolored,0.435752225285969,0.533563488463936,0.533308529957414,0.537137981616797,2.039762225324116,1.2584272142277086
"Thalia, Heretic Cathar",White,3,{2}{W},Creature,22,1,Monocolored,0.435752225285969,0.786581700613571,0.533308529957414,0.537137981616797,2.292780437473751,0.8882725889537062
Thalia's Lancers,White,5,{3}{W}{W},Creature,3,2,Monocolored,-0.820484476763064,-0.820935232691984,-0.785352580045938,-0.880709314004973,-3.307481603505959,0
The Abyss,Black,4,{3}{B},Enchantment,13,1,Monocolored,-0.0827170137537156,-0.113416482704057,-0.153411991963526,-0.134473895256673,-0.4840193836779716,0.12132799293555623
The Antiquities War,Blue,4,{3}{U},Enchantment,12,1,Monocolored,-0.254315592511303,-0.184368974253515,-0.229714272176964,-0.209097437131503,-0.877496276073285,0
The Gitrog Monster,Black Green,5,{3}{B}{G},Creature,1,2,Multicolored,-0.867561192750945,-0.973458718547326,-0.936434748295418,-0.867561192750945,-3.645015852344634,0
The Scarab God,Blue Black,5,{3}{U}{B},Creature,11,2,Multicolored,0.125170520347151,-0.210841289270619,-0.181023907048014,0.125170520347151,-0.141524155624331,0.3322170222916276
Thief of Sanity,Blue Black,3,{1}{U}{B},Creature,4,2,Multicolored,-0.569741678821516,-0.615672084007287,-0.709811495921197,-0.569741678821516,-2.464966937571516,0.2623707856140156
Thing in the Ice,Blue,2,{1}{U},Creature,11,1,Monocolored,-0.326587583948832,-0.343745685393059,-0.306016552390401,-0.283720979006333,-1.260070800738625,0.6259195000085309
Thirst for Knowledge,Blue,3,{2}{U},Instant,18,1,Monocolored,0.179316356113868,0.474969748475602,0.228099409103663,0.238643814117477,1.12102932781061,0.20229236076637142
Thought Vessel,Colorless,2,{2},Artifact,10,0,Colorless,-0.536148696396007,-0.423501064834604,-0.574440220781574,-0.536148696396007,-2.070238678408192,0
Thought-Knot Seer,Colorless,4,{3}{C},Creature,7,0,Colorless,-0.758737505369075,-0.539131432000803,-0.790119616559686,-0.758737505369078,-2.8467260592986423,0
Thoughtseize,Black,1,{B},Sorcery,35,1,Monocolored,1.59814321992866,1.34562403217109,1.52523817273211,1.50724402598959,5.97624945082145,2.3957337976587176
Thousand-Year Storm,Blue Red,6,{4}{U}{R},Enchantment,1,2,Multicolored,-0.867561192750945,-1.22314917749074,-0.936434748295418,-0.867561192750945,-3.894706311288048,0
Thraben Inspector,White,1,{W},Creature,9,1,Monocolored,-0.423778149800214,-0.611099951970314,-0.458621112817277,-0.432968062755993,-1.9264672773437979,1.1228276240159794
Thragtusk,Green,5,{4}{G},Creature,28,1,Monocolored,0.996867088149388,1.08560834049978,0.991122211238041,0.984879232865777,4.058476872752986,0.5942630778975998
Thran Dynamo,Colorless,4,{4},Artifact,12,0,Colorless,-0.387756157080626,-0.184368974253515,-0.430653956929499,-0.387756157080626,-1.390535245344266,0
Through the Breach,Red,5,{4}{R},Instant,21,1,Monocolored,0.584824689886228,0.551776140006088,0.457006249743977,0.462514439741967,2.05612151937826,0.0079853916349849
Thrummingbird,Blue,2,{1}{U},Creature,1,1,Monocolored,-1.04930749832412,-1.14129947980851,-1.06903935452478,-1.02995639775463,-4.2896027304120405,0
"Thrun, the Last Troll",Green,4,{2}{G}{G},Creature,17,2,Monocolored,0.14562560850171,0.170393483493773,0.272222597700428,0.164020272242647,0.7522619619385581,1.0564459815788114
Thunderbreak Regent,Red,4,{2}{R}{R},Creature,3,2,Monocolored,-0.920703734753316,-0.822941398198634,-0.785352580045938,-0.880709314004973,-3.409707027002861,0
Thundermaw Hellkite,Red,5,{3}{R}{R},Creature,28,2,Monocolored,1.17030796613494,1.08560834049978,1.10317452307257,0.984879232865777,4.343970062573067,1.3184404902867493
Tidehollow Sculler,White Black,2,{W}{B},Artifact Creature,9,2,Multicolored,-0.073375822272468,-0.503256444276149,-0.332106075297495,-0.073375822272468,-0.98211416411858,0.6953779264093513
Time Spiral,Blue,6,{4}{U}{U},Sorcery,11,2,Monocolored,-0.326587583948832,-0.337503002008209,-0.181023907048014,-0.283720979006333,-1.1288354720113878,0
Timely Reinforcements,White,3,{2}{W},Sorcery,3,1,Monocolored,-0.820484476763064,-0.693575072041779,-0.916434794097904,-0.880709314004973,-3.31120365690772,0
Timetwister,Blue,3,{2}{U},Sorcery,8,1,Monocolored,-0.543403558261417,-0.304060131869319,-0.534923393030715,-0.507591604630823,-1.889978687792274,0
Tinker,Blue,3,{2}{U},Sorcery,25,1,Monocolored,0.685220296176568,1.02029066471705,0.762215370597728,0.761008607241287,3.228734938732633,0.49819437704154085
Tireless Tracker,Green,3,{2}{G},Creature,13,1,Monocolored,-0.163916747733809,0.0854548083031418,-0.153411991963526,-0.134473895256673,-0.3663478266508662,0.4347330748247244
Tombstalker,Black,4,{6}{B}{B},Creature,3,2,Monocolored,-0.846744392700253,-0.822941398198634,-0.785352580045938,-0.880709314004973,-3.3357476849497982,0
Toolcraft Exemplar,White,1,{W},Creature,1,1,Monocolored,-0.952719919084015,-1.21316887016767,-1.06903935452478,-1.02995639775463,-4.264884541531095,0
Tooth and Nail,Green,7,{5}{G}{G},Sorcery,10,2,Monocolored,-0.396073514910448,-0.635382780031793,-0.256564991172755,-0.358344520881163,-1.646365806996159,0
Tormented Hero,Black,1,{B},Creature,5,1,Monocolored,-0.693938916910944,-0.912134411068991,-0.763830233671028,-0.731462230255313,-3.101365791906276,0.641134789839181
Torrential Gearhulk,Blue,6,{4}{U}{U},Artifact Creature,14,2,Monocolored,-0.109771609636246,-0.0718091493634487,0.0455993453262069,-0.0598503533818434,-0.19583176705533123,0.4708716342838143
Toxic Deluge,Black,3,{2}{B},Sorcery,34,1,Monocolored,1.52174048203401,1.72141755702748,1.44893589251867,1.43262048411476,6.124714415694919,1.3105568685553681
Tragic Slip,Black,1,{B},Instant,1,1,Monocolored,-0.999549868489561,-1.21316887016767,-1.06903935452478,-1.02995639775463,-4.311714490936641,0
Trash for Treasure,Red,3,{2}{R},Sorcery,1,1,Monocolored,-1.08798467082438,-0.849381048110764,-1.06903935452478,-1.02995639775463,-4.036361471214554,0
Treachery,Blue,5,{3}{U}{U},Enchantment,31,2,Monocolored,1.11885224480174,1.31439356928279,1.32979777544679,1.20874985849027,4.9717934480215895,1.0469974837566358
Treasure Cruise,Blue,4,{7}{U},Sorcery,19,1,Monocolored,0.251588347551397,0.312298466592689,0.304401689317101,0.313267355992307,1.181555859453494,0.029810527749142203
Treasure Map,Colorless,2,{2},Artifact,5,0,Colorless,-0.907130044684456,-0.822277962042329,-0.933905880411761,-0.907130044684459,-3.5704439318230055,0
Trinket Mage,Blue,3,{2}{U},Creature,1,1,Monocolored,-1.04930749832412,-0.849381048110764,-1.06903935452478,-1.02995639775463,-3.9976842987142938,0
Triskelion,Colorless,6,{6},Artifact Creature,13,0,Colorless,-0.313559887422935,-0.160373766911702,-0.358760825003461,-0.313559887422935,-1.146254366761033,0
Trostani Discordant,White Green,5,{3}{G}{W},Creature,15,2,Multicolored,0.52226320558639,0.0942056824400637,0.121140429450947,0.52226320558639,1.2598725230637906,0.4589345446513398
True-Name Nemesis,Blue,3,{1}{U}{U},Creature,28,2,Monocolored,0.902036270489153,1.25399962882052,1.10317452307257,0.984879232865777,4.24408965524802,1.818519283007264
Trueheart Duelist,White,2,{1}{W},Creature,3,1,Monocolored,-0.820484476763064,-0.981788720925419,-0.916434794097904,-0.880709314004973,-3.59941730579136,0
Trygon Predator,Blue Green,3,{1}{G}{U},Creature,6,2,Multicolored,-0.371195336201897,-0.459866107938303,-0.558729327671716,-0.371195336201897,-1.760986108013813,0.3849019105228227
"Ugin, the Spirit Dragon",Colorless,8,{8},Planeswalker,10,ramp/cheat,Colorless,-0.536148696396007,0.107217477830122,-0.054550464000812,-0.536148696396007,-1.0196303789627041,0
"Ulamog, the Ceaseless Hunger",Colorless,10,{10},Creature,19,ramp/cheat,Colorless,0.131617730523207,1.39382721179158,1.03645881601543,0.131617730523207,2.693521488853424,0
"Ulamog, the Infinite Gyre",Colorless,11,{11},Creature,9,ramp/cheat,Colorless,-0.610344966053697,-0.0357391592767073,-0.17577371733595,-0.610344966053697,-1.4322028087200516,0
Ultimate Price,Black,2,{1}{B},Instant,3,1,Monocolored,-0.846744392700253,-0.981788720925419,-0.916434794097904,-0.880709314004973,-3.6256772217285493,0
Ulvenwald Tracker,Green,1,{G},Creature,1,1,Monocolored,-1.09254381644036,-1.21316887016767,-1.06903935452478,-1.02995639775463,-4.40470843888744,0
Umezawa's Jitte,Colorless,2,{2},Artifact,52,0,Colorless,2.58009462922699,2.92622487171029,2.445071320112,2.58009462922699,10.53148545027627,0
Unburial Rites,Black,5,{4}{B},Sorcery,2,1,Monocolored,-0.923147130594907,-0.897196975619655,-0.992737074311342,-0.955332855879803,-3.768414036405707,0
Unexpectedly Absent,White,2,{X}{W}{W},Instant,47,2,Monocolored,2.08869525429786,2.52744797450256,2.53845512144264,2.40272652848755,9.557324878730611,1.984947114471599
Upheaval,Blue,6,{4}{U}{U},Sorcery,30,2,Monocolored,1.04658025336421,1.34522473140861,1.25425669132205,1.13412631661544,4.78018799271031,0.8940643449006105
Utopia Sprawl,Green,1,{G},Enchantment,1,1,Monocolored,-1.09254381644036,-1.21316887016767,-1.06903935452478,-1.02995639775463,-4.40470843888744,0
Vampire Hexmage,Black,2,{B}{B},Creature,1,2,Monocolored,-0.999549868489561,-1.14129947980851,-0.936434748295418,-1.02995639775463,-4.107240494348119,0
Vampire Lacerator,Black,1,{B},Creature,1,1,Monocolored,-0.999549868489561,-1.21316887016767,-1.06903935452478,-1.02995639775463,-4.311714490936641,0
Vampire Nighthawk,Black,3,{1}{B}{B},Creature,20,2,Monocolored,0.452102151508859,0.630775724544587,0.498845850074649,0.387890897867137,1.969614623995232,1.5360948244606798
Vampiric Tutor,Black,1,{B},Instant,44,1,Monocolored,2.28576786098054,2.02295156514311,2.21195869465305,2.17885590286306,8.69953402363976,2.617361819382618
Vedalken Shackles,Colorless,3,{3},Artifact,23,0,Colorless,0.428402809153969,0.864484688648063,0.360170494256913,0.428402809153969,2.081460801212914,0
Vendilion Clique,Blue,3,{1}{U}{U},Creature,49,2,Monocolored,2.41974809067725,2.88996237754486,2.68953728969212,2.55197361223721,10.55122137015144,2.3386740721368775
Vengevine,Green,4,{2}{G}{G},Creature,1,2,Monocolored,-1.09254381644036,-0.964846381297549,-0.936434748295418,-1.02995639775463,-4.023781343787958,0
"Venser, Shaper Savant",Blue,4,{2}{U}{U},Creature,40,2,Monocolored,1.7693001677395,1.8023007891313,2.00966753256946,1.88036173536374,7.461630224804001,1.8295071609026297
Verdurous Gearhulk,Green,5,{3}{G}{G},Artifact Creature,12,2,Monocolored,-0.241302336792689,-0.134579546342948,-0.105482822923274,-0.209097437131503,-0.690462143190414,0.5445399406941644
Vial Smasher the Fierce,Black Red,3,{1}{B}{R},Creature,1,2,Multicolored,-0.867561192750945,-0.849381048110764,-0.936434748295418,-0.867561192750945,-3.520938181908072,0
Viashino Pyromancer,Red,2,{1}{R},Creature,1,1,Monocolored,-1.08798467082438,-1.14129947980851,-1.06903935452478,-1.02995639775463,-4.3282799029123,0
Vindicate,White Black,3,{1}{W}{B},Sorcery,36,2,Multicolored,2.60699980309239,1.87722353309646,1.7075031960705,2.60699980309239,8.798726335351741,1.1095555926279312
Vindictive Lich,Black,4,{3}{B},Creature,1,1,Monocolored,-0.999549868489561,-0.964846381297549,-1.06903935452478,-1.02995639775463,-4.06339200206652,0
Vivien Reid,Green,5,{3}{G}{G},Planeswalker,2,2,Monocolored,-1.01515822738148,-0.897196975619655,-0.860893664170678,-0.955332855879803,-3.728581723051616,0
Vizier of Many Faces,Blue,4,{2}{U}{U},Creature,1,2,Monocolored,-1.04930749832412,-0.964846381297549,-0.936434748295418,-1.02995639775463,-3.980545025671717,0
Voice of Resurgence,White Green,2,{G}{W},Creature,4,2,Multicolored,-0.569741678821516,-0.902033341483874,-0.709811495921197,-0.569741678821516,-2.751328195048103,0.4051698665025792
Volcanic Hammer,Red,2,{1}{R},Sorcery,1,1,Monocolored,-1.08798467082438,-1.14129947980851,-1.06903935452478,-1.02995639775463,-4.3282799029123,0
Voldaren Pariah,Black,5,{3}{B}{B},Creature,1,2,Monocolored,-0.999549868489561,-0.973458718547326,-0.936434748295418,-1.02995639775463,-3.939399733086935,0
Vorapede,Green,5,{2}{G}{G}{G},Creature,4,3,Monocolored,-0.860387049263724,-0.744673489764314,-0.534650698594673,-0.806085772130143,-2.945797009752854,0.209062309657303
"Vraska, Golgari Queen",Black Green,4,{2}{B}{G},Planeswalker,8,2,Multicolored,-0.172648993582278,-0.468178940451346,-0.407647159422236,-0.172648993582278,-1.221124087038138,0.31813970366138516
"Vraska, Relic Seeker",Black Green,6,{4}{B}{G},Planeswalker,3,2,Multicolored,-0.669014850131326,-1.04601994239424,-0.785352580045938,-0.669014850131326,-3.1694022227028302,0
Vraska's Contempt,Black,4,{2}{B}{B},Instant,9,2,Monocolored,-0.38832796533233,-0.397226448901888,-0.332106075297495,-0.432968062755993,-1.550628552287706,0.5450448448159784
Walking Ballista,Colorless,0,{X}{X},Artifact Creature,32,0,Colorless,1.09616923607319,-0.245729638027628,1.00720868159125,1.09616923607318,2.953817515709992,0
Wall of Blossoms,Green,2,{1}{G},Creature,4,1,Monocolored,-0.860387049263724,-0.902033341483874,-0.840132513884466,-0.806085772130143,-3.408638676762207,0
Wall of Omens,White,2,{1}{W},Creature,27,1,Monocolored,0.766340831088349,0.932340385671661,0.914819931024603,0.910255690990947,3.5237568387755602,1.4497100066125124
Wall of Roots,Green,2,{1}{G},Creature,23,1,Monocolored,0.609939142854988,0.613318867905481,0.609610810170852,0.611761523491627,2.4446303444229476,1.3143458328219186
War-Name Aspirant,Red,2,{1}{R},Creature,2,1,Monocolored,-1.00434420278885,-1.06154410036696,-0.992737074311342,-0.955332855879803,-4.013958233346955,0
Warden of the First Tree,Green,1,{G},Creature,19,1,Monocolored,0.300396786619469,0.141486195776378,0.304401689317101,0.313267355992307,1.059552027705255,1.8016358745278818
Waterfront Bouncer,Blue,2,{1}{U},Creature,2,1,Monocolored,-0.977035506886588,-1.06154410036696,-0.992737074311342,-0.955332855879803,-3.986649537444693,0
Wheel of Fortune,Red,3,{2}{R},Sorcery,19,1,Monocolored,0.417543753815167,0.552872736510094,0.304401689317101,0.313267355992307,1.588085535634669,0.27582488334811134
Whirler Rogue,Blue,4,{2}{U}{U},Creature,21,2,Monocolored,0.396132330426454,0.454203449691604,0.57438693419939,0.462514439741967,1.8872371540594148,1.236522830440877
Wickerbough Elder,Green,4,{3}{G},Creature,17,1,Monocolored,0.14562560850171,0.170393483493773,0.151797128890225,0.164020272242647,0.6318364931283551,0.3421412255545408
Wild Growth,Green,1,{G},Enchantment,1,1,Monocolored,-1.09254381644036,-1.21316887016767,-1.06903935452478,-1.02995639775463,-4.40470843888744,0
Wild Mongrel,Green,2,{1}{G},Creature,11,1,Monocolored,-0.318687925851568,-0.343745685393059,-0.306016552390401,-0.283720979006333,-1.252171142641361,0.6280295203827002
Wild Nacatl,Green,1,{G},Creature,2,1,Monocolored,-1.01515822738148,-1.137910255393,-0.992737074311342,-0.955332855879803,-4.101138412965625,0
Wildfire,Red,6,{4}{R}{R},Sorcery,15,2,Monocolored,0.0829818816730459,0.0167554681848047,0.121140429450947,0.0147731884929866,0.23565096780178418,0.2691968246221879
Will Kenrith,Blue,6,{4}{U}{U},Planeswalker,10,2,Monocolored,-0.39885957538636,-0.426067619556462,-0.256564991172755,-0.358344520881163,-1.43983670699674,0
Winter Orb,Colorless,2,{2},Artifact,36,0,Colorless,1.39295431470395,1.65013880064557,1.2947812092954,1.39295431470394,5.73082863934886,0
Woodfall Primus,Green,8,{5}{G}{G}{G},Creature,43,3,Monocolored,2.15765092403258,4.82478650235548,2.91444929685066,2.10423236098823,12.00111908422695,0
Worldly Tutor,Green,1,{G},Instant,8,1,Monocolored,-0.550844693028207,-0.686358566744983,-0.534923393030715,-0.507591604630823,-2.279718257434728,0
Worldspine Wurm,Green,11,{8}{G}{G}{G},Creature,1,ramp/cheat,Monocolored,-1.09254381644036,-1.17939225613134,-1.14555974401705,-1.02995639775463,-4.447452214343381,0
Worn Powerstone,Colorless,3,{3},Artifact,16,0,Colorless,-0.090971078449864,0.319163772406618,-0.143081429225349,-0.090971078449864,-0.005859813718459048,0
Wrath of God,White,4,{2}{W}{W},Sorcery,16,2,Monocolored,0.0390458983231155,0.0994409919443157,0.196681513575688,0.0893967303678166,0.4245651342109358,0.5923254479530076
Wretched Confluence,Black,5,{3}{B}{B},Instant,1,2,Monocolored,-0.999549868489561,-0.973458718547326,-0.936434748295418,-1.02995639775463,-3.939399733086935,0
Wurmcoil Engine,Colorless,6,{6},Artifact Creature,34,0,Colorless,1.24456177538857,1.69948320160162,1.15099494544333,1.24456177538856,5.339601697822079,0
"Xenagos, the Reveler",Red Green,4,{2}{R}{G},Planeswalker,12,2,Multicolored,0.224443691656961,-0.184368974253515,-0.105482822923274,0.224443691656961,0.15903558613713298,0.27106868572280723
Yahenni's Expertise,Black,4,{2}{B}{B},Sorcery,1,2,Monocolored,-0.999549868489561,-0.964846381297549,-0.936434748295418,-1.02995639775463,-3.9307873958371577,0
Yavimaya Elder,Green,3,{1}{G}{G},Creature,13,2,Monocolored,-0.163916747733809,0.0854548083031418,-0.0299417387985335,-0.134473895256673,-0.2428775734858737,1.1541778450869378
Young Pyromancer,Red,2,{1}{R},Creature,24,1,Monocolored,0.835746093992819,0.693074247347026,0.68591309038429,0.686385065366457,2.901118497090592,1.3738571508014592
Zealous Conscripts,Red,5,{4}{R},Creature,20,1,Monocolored,0.501184221850698,0.475514397078417,0.380703969530539,0.387890897867137,1.7452934863267908,0.2994070879657128
Zealous Persecution,White Black,2,{W}{B},Instant,2,2,Multicolored,-0.768288021441136,-1.06154410036696,-0.860893664170678,-0.768288021441135,-3.4590138074199093,0.21621129812948023
Zurgo Bellstriker,Red,1,{R},Creature,29,1,Monocolored,1.25394843417047,0.89407234352307,1.06742449145148,1.05950277474061,4.2749480438856295,2.2273170067404107
