deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes,colors,baseColors,splashes,sphere,archetype,powered
3,1,"Vraska, Golgari Queen",MB,Black Green,4,{2}{B}{G},NA,NA,"+2: You may sacrifice another permanent. If you do, you gain 1 life and draw a card.
−3: Destroy target nonland permanent with converted mana cost 3 or less.
−9: You get an emblem with ""Whenever a creature you control deals combat damage to a player, that player loses the game.""",Planeswalker,Vraska,green black,green black,-,midrange,-,FALSE
3,1,Tombstalker,MB,Black,8,{6}{B}{B},5,5,"Flying
Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)",Creature,Demon,green black,green black,-,midrange,-,FALSE
3,1,Living Death,SB,Black,5,{3}{B}{B},NA,NA,"Each player exiles all creature cards from their graveyard, then sacrifices all creatures they control, then puts all cards they exiled this way onto the battlefield.",Sorcery,NA,green black,green black,-,midrange,-,FALSE
3,1,Sorcerous Spyglass,SB,Colorless,2,{2},NA,NA,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,NA,green black,green black,-,midrange,-,FALSE
3,1,Ratchet Bomb,SB,Colorless,2,{2},NA,NA,"{T}: Put a charge counter on Ratchet Bomb.
{T}, Sacrifice Ratchet Bomb: Destroy each nonland permanent with converted mana cost equal to the number of charge counters on Ratchet Bomb.",Artifact,NA,green black,green black,-,midrange,-,FALSE
3,1,Death,SB,Black,2,{1}{B},NA,NA,Return target creature card from your graveyard to the battlefield. You lose life equal to its converted mana cost.,Sorcery,NA,green black,green black,-,midrange,-,FALSE
3,1,Smokestack,SB,Colorless,4,{4},NA,NA,"At the beginning of your upkeep, you may put a soot counter on Smokestack.
At the beginning of each player's upkeep, that player sacrifices a permanent for each soot counter on Smokestack.",Artifact,NA,green black,green black,-,midrange,-,FALSE
3,1,Thing in the Ice,SB,Blue,2,{1}{U},0,4,"Defender
Thing in the Ice enters the battlefield with four ice counters on it.
Whenever you cast an instant or sorcery spell, remove an ice counter from Thing in the Ice. Then if it has no ice counters on it, transform it.",Creature,Horror,green black,green black,-,midrange,-,FALSE
3,1,"Alesha, Who Smiles at Death",SB,Red,3,{2}{R},3,2,"First strike
Whenever Alesha, Who Smiles at Death attacks, you may pay {W/B}{W/B}. If you do, return target creature card with power 2 or less from your graveyard to the battlefield tapped and attacking.",Creature,Human Warrior,green black,green black,-,midrange,-,FALSE
3,1,Time Spiral,SB,Blue,6,{4}{U}{U},NA,NA,"Exile Time Spiral. Each player shuffles their graveyard and hand into their library, then draws seven cards. You untap up to six lands.",Sorcery,NA,green black,green black,-,midrange,-,FALSE
3,1,Ramunap Excavator,SB,Green,3,{2}{G},2,3,You may play land cards from your graveyard.,Creature,Naga Cleric,green black,green black,-,midrange,-,FALSE
3,1,Fleetwheel Cruiser,SB,Colorless,4,{4},5,3,"Trample, haste
When Fleetwheel Cruiser enters the battlefield, it becomes an artifact creature until end of turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",Artifact,Vehicle,green black,green black,-,midrange,-,FALSE
3,1,Gravecrawler,SB,Black,1,{B},2,1,"Gravecrawler can't block.
You may cast Gravecrawler from your graveyard as long as you control a Zombie.",Creature,Zombie,green black,green black,-,midrange,-,FALSE
3,1,Soul-Scar Mage,SB,Red,1,{R},1,2,"Prowess
If a source you control would deal noncombat damage to a creature an opponent controls, put that many -1/-1 counters on that creature instead.",Creature,Human Wizard,green black,green black,-,midrange,-,FALSE
3,1,Manglehorn,SB,Green,3,{2}{G},2,2,"When Manglehorn enters the battlefield, you may destroy target artifact.
Artifacts your opponents control enter the battlefield tapped.",Creature,Beast,green black,green black,-,midrange,-,FALSE
3,1,The Abyss,SB,Black,4,{3}{B},NA,NA,"At the beginning of each player's upkeep, destroy target nonartifact creature that player controls of their choice. It can't be regenerated.",Enchantment,NA,green black,green black,-,midrange,-,FALSE
3,1,Eureka,SB,Green,4,{2}{G}{G},NA,NA,"Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.",Sorcery,NA,green black,green black,-,midrange,-,FALSE
3,1,Earthshaker Khenra,SB,Red,2,{1}{R},2,1,"Haste
When Earthshaker Khenra enters the battlefield, target creature with power less than or equal to Earthshaker Khenra's power can't block this turn.
Eternalize {4}{R}{R} ({4}{R}{R}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Jackal Warrior with no mana cost. Eternalize only as a sorcery.)",Creature,Jackal Warrior,green black,green black,-,midrange,-,FALSE
4,1,Wasteland,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Wasteland: Destroy target nonbasic land.",Land,NA,red,red,-,aggro,-,FALSE
4,1,Lightning Strike,MB,Red,2,{1}{R},NA,NA,Lightning Strike deals 3 damage to any target.,Instant,NA,red,red,-,aggro,-,FALSE
4,1,Firedrinker Satyr,MB,Red,1,{R},2,1,"Whenever Firedrinker Satyr is dealt damage, it deals that much damage to you.
{1}{R}: Firedrinker Satyr gets +1/+0 until end of turn and deals 1 damage to you.",Creature,Satyr Shaman,red,red,-,aggro,-,FALSE
4,1,Lightning Bolt,MB,Red,1,{R},NA,NA,Lightning Bolt deals 3 damage to any target.,Instant,NA,red,red,-,aggro,-,FALSE
4,1,Searing Spear,MB,Red,2,{1}{R},NA,NA,Searing Spear deals 3 damage to any target.,Instant,NA,red,red,-,aggro,-,FALSE
4,1,Umezawa's Jitte,MB,Colorless,2,{2},NA,NA,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}",Artifact,Equipment,red,red,-,aggro,-,FALSE
4,1,Grim Lavamancer,MB,Red,1,{R},1,1,"{R}, {T}, Exile two cards from your graveyard: Grim Lavamancer deals 2 damage to any target.",Creature,Human Wizard,red,red,-,aggro,-,FALSE
4,1,Rakdos Cackler,MB,Colorless,1,{B/R},1,1,Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.),Creature,Devil,red,red,-,aggro,-,FALSE
4,1,Sulfuric Vortex,MB,Red,3,{1}{R}{R},NA,NA,"At the beginning of each player's upkeep, Sulfuric Vortex deals 2 damage to that player.
If a player would gain life, that player gains no life instead.",Enchantment,NA,red,red,-,aggro,-,FALSE
4,1,Hellrider,MB,Red,4,{2}{R}{R},3,3,"Haste
Whenever a creature you control attacks, Hellrider deals 1 damage to the player or planeswalker it's attacking.",Creature,Devil,red,red,-,aggro,-,FALSE
4,1,Strip Mine,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.",Land,NA,red,red,-,aggro,-,FALSE
4,1,Goblin Guide,MB,Red,1,{R},2,2,"Haste
Whenever Goblin Guide attacks, defending player reveals the top card of their library. If it's a land card, that player puts it into their hand.",Creature,Goblin Scout,red,red,-,aggro,-,FALSE
4,1,Falkenrath Gorger,MB,Red,1,{R},2,1,"Each Vampire creature card you own that isn't on the battlefield has madness. The madness cost is equal to its mana cost. (If you discard a card with madness, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",Creature,Vampire Berserker,red,red,-,aggro,-,FALSE
4,1,"Kari Zev, Skyship Raider",MB,Red,2,{1}{R},1,3,"First strike, menace
Whenever Kari Zev, Skyship Raider attacks, create a legendary 2/1 red Monkey creature token named Ragavan that's tapped and attacking. Exile that token at end of combat.",Creature,Human Pirate,red,red,-,aggro,-,FALSE
4,1,Flametongue Kavu,MB,Red,4,{3}{R},4,2,"When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.",Creature,Kavu,red,red,-,aggro,-,FALSE
4,1,Earthshaker Khenra,MB,Red,2,{1}{R},2,1,"Haste
When Earthshaker Khenra enters the battlefield, target creature with power less than or equal to Earthshaker Khenra's power can't block this turn.
Eternalize {4}{R}{R} ({4}{R}{R}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Jackal Warrior with no mana cost. Eternalize only as a sorcery.)",Creature,Jackal Warrior,red,red,-,aggro,-,FALSE
4,1,Rishadan Port,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}, {T}: Tap target land.",Land,NA,red,red,-,aggro,-,FALSE
4,1,Monastery Swiftspear,MB,Red,1,{R},1,2,"Haste
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)",Creature,Human Monk,red,red,-,aggro,-,FALSE
4,1,Fiery Confluence,MB,Red,4,{2}{R}{R},NA,NA,"Choose three. You may choose the same mode more than once.
• Fiery Confluence deals 1 damage to each creature.
• Fiery Confluence deals 2 damage to each opponent.
• Destroy target artifact.",Sorcery,NA,red,red,-,aggro,-,FALSE
4,1,Cursed Scroll,MB,Colorless,1,{1},NA,NA,"{3}, {T}: Choose a card name, then reveal a card at random from your hand. If that card has the chosen name, Cursed Scroll deals 2 damage to any target.",Artifact,NA,red,red,-,aggro,-,FALSE
4,1,Experimental Frenzy,MB,Red,4,{3}{R},NA,NA,"You may look at the top card of your library any time.
You may play the top card of your library.
You can't play cards from your hand.
{3}{R}: Destroy Experimental Frenzy.",Enchantment,NA,red,red,-,aggro,-,FALSE
4,1,Wheel of Fortune,MB,Red,3,{2}{R},NA,NA,"Each player discards their hand, then draws seven cards.",Sorcery,NA,red,red,-,aggro,-,FALSE
4,1,Faithless Looting,MB,Red,1,{R},NA,NA,"Draw two cards, then discard two cards.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA,red,red,-,aggro,-,FALSE
4,1,Chain Lightning,MB,Red,1,{R},NA,NA,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",Sorcery,NA,red,red,-,aggro,-,FALSE
4,1,Koth of the Hammer,MB,Red,4,{2}{R}{R},NA,NA,"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.
−2: Add {R} for each Mountain you control.
−5: You get an emblem with ""Mountains you control have '{T}: This land deals 1 damage to any target.'""",Planeswalker,Koth,red,red,-,aggro,-,FALSE
4,1,Smuggler's Copter,MB,Colorless,2,{2},3,3,"Flying
Whenever Smuggler's Copter attacks or blocks, you may draw a card. If you do, discard a card.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",Artifact,Vehicle,red,red,-,aggro,-,FALSE
4,1,Fireblast,MB,Red,6,{4}{R}{R},NA,NA,"You may sacrifice two Mountains rather than pay this spell's mana cost.
Fireblast deals 4 damage to any target.",Instant,NA,red,red,-,aggro,-,FALSE
4,1,Shelldock Isle,SB,Colorless,0,NA,NA,NA,"Hideaway (This land enters the battlefield tapped. When it does, look at the top four cards of your library, exile one face down, then put the rest on the bottom of your library.)
{T}: Add {U}.
{U}, {T}: You may play the exiled card without paying its mana cost if a library has twenty or fewer cards in it.",Land,NA,red,red,-,aggro,-,FALSE
4,1,Sorcerous Spyglass,SB,Colorless,2,{2},NA,NA,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,NA,red,red,-,aggro,-,FALSE
4,1,Grafted Wargear,SB,Colorless,3,{3},NA,NA,"Equipped creature gets +3/+2.
Whenever Grafted Wargear becomes unattached from a permanent, sacrifice that permanent.
Equip {0} ({0}: Attach to target creature you control. Equip only as a sorcery.)",Artifact,Equipment,red,red,-,aggro,-,FALSE
4,1,"Edric, Spymaster of Trest",SB,Blue Green,3,{1}{G}{U},2,2,"Whenever a creature deals combat damage to one of your opponents, its controller may draw a card.",Creature,Elf Rogue,red,red,-,aggro,-,FALSE
4,1,Dire Fleet Daredevil,SB,Red,2,{1}{R},2,1,"First strike
When Dire Fleet Daredevil enters the battlefield, exile target instant or sorcery card from an opponent's graveyard. You may cast that card this turn, and you may spend mana as though it were mana of any type to cast that spell. If that card would be put into a graveyard this turn, exile it instead.",Creature,Human Pirate,red,red,-,aggro,-,FALSE
4,1,"Kiki-Jiki, Mirror Breaker",SB,Red,5,{2}{R}{R}{R},2,2,"Haste
{T}: Create a token that's a copy of target nonlegendary creature you control, except it has haste. Sacrifice it at the beginning of the next end step.",Creature,Goblin Shaman,red,red,-,aggro,-,FALSE
4,1,Siege-Gang Commander,SB,Red,5,{3}{R}{R},2,2,"When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.",Creature,Goblin,red,red,-,aggro,-,FALSE
4,1,Wall of Omens,SB,White,2,{1}{W},0,4,"Defender
When Wall of Omens enters the battlefield, draw a card.",Creature,Wall,red,red,-,aggro,-,FALSE
4,1,Taiga,SB,Colorless,0,NA,NA,NA,({T}: Add {R} or {G}.),Land,Mountain Forest,red,red,-,aggro,-,FALSE
4,1,Show and Tell,SB,Blue,3,{2}{U},NA,NA,"Each player may put an artifact, creature, enchantment, or land card from their hand onto the battlefield.",Sorcery,NA,red,red,-,aggro,-,FALSE
4,1,Diregraf Ghoul,SB,Black,1,{B},2,2,Diregraf Ghoul enters the battlefield tapped.,Creature,Zombie,red,red,-,aggro,-,FALSE
4,1,Phyrexian Revoker,SB,Colorless,2,{2},2,1,"As Phyrexian Revoker enters the battlefield, choose a nonland card name.
Activated abilities of sources with the chosen name can't be activated.",Artifact Creature,Horror,red,red,-,aggro,-,FALSE
4,1,Winter Orb,SB,Colorless,2,{2},NA,NA,"As long as Winter Orb is untapped, players can't untap more than one land during their untap steps.",Artifact,NA,red,red,-,aggro,-,FALSE
4,1,Selvala's Stampede,SB,Green,6,{4}{G}{G},NA,NA,"Council's dilemma — Starting with you, each player votes for wild or free. Reveal cards from the top of your library until you reveal a creature card for each wild vote. Put those creature cards onto the battlefield, then shuffle the rest into your library. You may put a permanent card from your hand onto the battlefield for each free vote.",Sorcery,NA,red,red,-,aggro,-,FALSE
4,1,Night's Whisper,SB,Black,2,{1}{B},NA,NA,You draw two cards and you lose 2 life.,Sorcery,NA,red,red,-,aggro,-,FALSE
4,1,Balance,SB,White,2,{1}{W},NA,NA,"Each player chooses a number of lands they control equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.",Sorcery,NA,red,red,-,aggro,-,FALSE
4,1,Horizon Canopy,SB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add {G} or {W}.
{1}, {T}, Sacrifice Horizon Canopy: Draw a card.",Land,NA,red,red,-,aggro,-,FALSE
4,1,Gnarled Scarhide,SB,Black,1,{B},2,1,"Bestow {3}{B} (If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)
Gnarled Scarhide can't block.
Enchanted creature gets +2/+1 and can't block.",Enchantment Creature,Minotaur,red,red,-,aggro,-,FALSE
5,1,Toxic Deluge,MB,Black,3,{2}{B},NA,NA,"As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn.",Sorcery,NA,blue black white,blue black white,-,control,-,FALSE
