name,color,cmc,manaCost,types,count,pips,colorType,colordiff,cmcdiff,pipdiff,colortypediff,power,newcc
Captain Lannery Storm,Red,3,{2}{R},Legendary Creature,2,1,Monocolored,-0.739699654280012,-0.690372166695094,-0.701381714956826,-0.701239256049165,-2.8326927919810974,0
Captain of the Watch,White,6,{4}{W}{W},Creature,1,2,Monocolored,-0.753443374814202,-0.72148026418348,-0.722774289905804,-0.737958766222766,-2.935656695126252,0
Captain's Claws,Colorless,2,{2},Artifact,1,0,Colorless,-0.910194575565464,-0.735959143931299,-0.928797593943491,-0.910194575565464,-3.485145889005718,0
Careful Study,Blue,1,{U},Sorcery,12,1,Monocolored,-0.265124373095533,-0.495511978415765,-0.334191564368266,-0.334044154313157,-1.4288720701927211,0.17426920394750986
Carnage Tyrant,Green,6,{4}{G}{G},Creature,60,2,Monocolored,1.36494530571267,1.81228971122279,1.5643657270606,1.42849233401968,6.170093078015739,1.3146276572355546
Carnophage,Black,1,{B},Creature,27,1,Monocolored,0.313075999545583,0.00626187402055175,0.216593661514573,0.216748498290855,0.7526800333715628,1.7496658389820403
Carrion Feeder,Black,1,{B},Creature,13,1,Monocolored,-0.236568681328656,-0.462060388253344,-0.29747254930941,-0.297324644139556,-1.293426263030966,1.3101079288784532
Cast Down,Black,2,{1}{B},Instant,19,1,Monocolored,-0.0010066752396964,-0.0227938961233541,-0.0771584589562745,-0.0770075830979512,-0.1779666134172762,0.8800485229790305
Cast Out,White,4,{3}{W},Enchantment,9,1,Monocolored,-0.50063235280149,-0.406492980928494,-0.444348609544834,-0.444202684833959,-1.795676628108777,0
Catastrophe,White,6,{4}{W}{W},Sorcery,25,2,Monocolored,0.00498969122393514,0.309205827507206,0.20758775089409,0.143309477943654,0.6650927475688851,0.3480289052594013
Cavalier of Flame,Red,5,{2}{R}{R}{R},Creature,1,3,Monocolored,-0.77871408732269,-0.713963972815357,-0.625883726582152,-0.737958766222766,-2.856520552942965,0.25160479474709957
Cavalier of Gales,Blue,5,{2}{U}{U}{U},Creature,4,3,Monocolored,-0.577393233185109,-0.590194937399533,-0.466300353258312,-0.627800235701964,-2.261688759544918,0.4965157710207884
Cavalier of Night,Black,5,{2}{B}{B}{B},Creature,1,3,Monocolored,-0.707692693506575,-0.713963972815357,-0.625883726582152,-0.737958766222766,-2.78549915912685,0.2842014003274712
Cemetery Reaper,Black,3,{1}{B}{B},Creature,3,2,Monocolored,-0.629172024810255,-0.650357495656704,-0.645244119839146,-0.664519745875564,-2.589293386181669,0.47445479717395217
Censor,Blue,2,{1}{U},Instant,3,1,Monocolored,-0.616426840696306,-0.656718560841528,-0.66466269989797,-0.664519745875564,-2.602327847311368,0
Chain Lightning,Red,1,{R},Sorcery,81,1,Monocolored,2.34244055609155,1.81264774279129,2.1994204746928,2.1996020476653,8.55411082124094,1.5080775942880935
Chainer's Edict,Black,2,{1}{B},Sorcery,9,1,Monocolored,-0.393610018721295,-0.418996811572213,-0.444348609544834,-0.444202684833959,-1.701158124672301,0.5004242794458302
Champion of the Parish,White,1,{W},Creature,11,1,Monocolored,-0.437429597298312,-0.528963568578186,-0.370910579427122,-0.370763664486758,-1.708067409790378,1.1914748057551157
Champion of Wits,Blue,3,{2}{U},Creature,7,1,Monocolored,-0.460292410651518,-0.49029881150314,-0.517786639662546,-0.517641705181161,-1.986019566998365,0.00464931947850317
"Chandra, Acolyte of Flame",Red,3,{1}{R}{R},Legendary Planeswalker,12,2,Monocolored,-0.349555323853231,-0.290225456311186,-0.296358354539186,-0.334044154313157,-1.2701832890167601,0.40006836142761715
"Chandra, Awakened Inferno",Red,6,{4}{R}{R},Legendary Planeswalker,12,2,Monocolored,-0.349555323853231,-0.249082472158582,-0.296358354539186,-0.334044154313157,-1.229040304864156,0
"Chandra, Fire of Kaladesh",Red,3,{1}{R}{R},Legendary Creature,2,2,Monocolored,-0.739699654280012,-0.690372166695094,-0.684009204872475,-0.701239256049165,-2.815320281896746,0.37600412759140855
"Chandra, Flamecaller",Red,6,{4}{R}{R},Legendary Planeswalker,42,2,Monocolored,0.820877667427107,1.03927514245477,0.866594196460682,0.767541150894868,3.4942881572374267,0.7530995949941344
"Chandra, Pyromaster",Red,4,{2}{R}{R},Legendary Planeswalker,4,2,Monocolored,-0.661670788194656,-0.583133457675279,-0.606479034805817,-0.627800235701964,-2.479083516377716,0
"Chandra, Torch of Defiance",Red,4,{2}{R}{R},Legendary Planeswalker,97,2,Monocolored,2.9666714847744,2.70237940981492,2.99867387329377,2.78711421044291,11.454838978326,1.7020073081020433
Chandra's Phoenix,Red,3,{1}{R}{R},Creature,3,2,Monocolored,-0.700685221237334,-0.650357495656704,-0.645244119839146,-0.664519745875564,-2.660806582608748,0.4443410684184711
Chandra's Pyrohelix,Red,2,{1}{R},Instant,2,1,Monocolored,-0.739699654280012,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.838659477672417,0
Channel,Green,2,{G}{G},Sorcery,41,2,Monocolored,0.675266254097196,0.848852517864135,0.827829111427353,0.730821640721267,3.082769524109951,1.3965873961281758
Char,Red,3,{2}{R},Instant,79,1,Monocolored,2.26441169000619,2.390757503261,2.12598244457509,2.1261630273181,8.90731466516038,1.0229770241931395
Charming Prince,White,2,{1}{W},Creature,22,1,Monocolored,-0.0898144420308319,0.0960669785113035,0.0329985862202935,0.0331509474228513,0.07240207012361641,0.9306673059337939
Chart a Course,Blue,2,{1}{U},Sorcery,70,1,Monocolored,1.99882486255389,1.99784097266582,1.79551130904538,1.79568743575569,7.5878645800207805,1.1464388601614215
Chemister's Insight,Blue,4,{3}{U},Instant,2,1,Monocolored,-0.655460448207503,-0.653789648373993,-0.701381714956826,-0.701239256049165,-2.711871067587487,0
"Chevill, Bane of Monsters",Black Green,2,{B}{G},Legendary Creature,2,2,Multicolored,-0.641769946195301,-0.696338852386414,-0.684009204872475,-0.641769946195303,-2.6638879496494927,0.4242440152876237
Chrome Mox,Colorless,0,{0},Artifact,123,0,Colorless,3.67800662797363,2.56315613342325,3.55583068065841,3.67800662797363,13.475000070028921,0
Claustrophobia,Blue,3,{1}{U}{U},Enchantment,1,2,Monocolored,-0.6944940557187,-0.730386837733485,-0.722774289905804,-0.737958766222766,-2.885613949580755,0
Clever Impersonator,Blue,4,{2}{U}{U},Creature,1,2,Monocolored,-0.6944940557187,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.84434485557062,0.07494750812982244
Cling to Dust,Black,1,{B},Instant,1,1,Monocolored,-0.707692693506575,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.04723165994742,0.6692480273743338
Cloudblazer,Blue White,5,{3}{W}{U},Creature,5,2,Multicolored,-0.482876948103051,-0.548938592260925,-0.567713949772488,-0.482876948103051,-2.0824064382395147,0.07723421097273973
Cloudfin Raptor,Blue,1,{U},Creature,1,1,Monocolored,-0.6944940557187,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.034033022159545,0.6759842249615575
Cloudgoat Ranger,White,5,{3}{W}{W},Creature,17,2,Monocolored,-0.247821330788777,-0.0538624505976273,-0.102532929372541,-0.150446603445153,-0.5546633142040983,0.5755648790591911
Cloudkin Seer,Blue,3,{2}{U},Creature,3,1,Monocolored,-0.616426840696306,-0.650357495656704,-0.66466269989797,-0.664519745875564,-2.595966782126544,0
Coalition Relic,Colorless,3,{3},Artifact,72,0,Colorless,1.75998809206794,2.11065480599226,1.6811090248822,1.75998809206794,7.31174001501034,0
Coercive Portal,Colorless,4,{4},Artifact,20,0,Colorless,-0.195638650424129,-0.0178839320855667,-0.230371879046474,-0.195638650424129,-0.6395331119802987,0
Coiling Oracle,Green Blue,2,{G}{U},Creature,1,2,Multicolored,-0.694734278892719,-0.735959143931299,-0.722774289905804,-0.694734278892721,-2.8482019916225427,0.3831518878080327
Coldsteel Heart,Colorless,2,{2},Snow Artifact,38,0,Colorless,0.481309068130819,0.729991643229477,0.431294587698068,0.481309068130819,2.1239043671891826,0
Collected Company,Green,4,{3}{G},Instant,3,1,Monocolored,-0.704091849133756,-0.618461553024636,-0.66466269989797,-0.664519745875564,-2.651735847931926,0
Collective Brutality,Black,2,{1}{B},Sorcery,54,1,Monocolored,1.3731050269459,1.36391630794765,1.20800706810369,1.20817527297808,5.15320367597532,1.6246421082272196
Collective Defiance,Red,3,{1}{R}{R},Sorcery,7,2,Monocolored,-0.544627489066622,-0.49029881150314,-0.49018377970583,-0.517641705181161,-2.042751785456753,0.16796844681360118
Combat Celebrant,Red,3,{2}{R},Creature,11,1,Monocolored,-0.388569756895909,-0.330240127349577,-0.370910579427122,-0.370763664486758,-1.4604841281593661,0.165377669758106
Comeuppance,White,4,{3}{W},Instant,1,1,Monocolored,-0.753443374814202,-0.68911774372335,-0.738100730015682,-0.737958766222766,-2.918620614776,0
Commence the Endgame,Blue,6,{4}{U}{U},Instant,1,2,Monocolored,-0.6944940557187,-0.72148026418348,-0.722774289905804,-0.737958766222766,-2.87670737603075,0
Commit // Memory,Blue,10,{3}{U} // {4}{U}{U},Instant  Sorcery,8,ramp/cheat,Monocolored,-0.421258803140321,-0.627970091639994,-0.557466117641794,-0.48092219500756,-2.087617207429669,0
Commune with the Gods,Green,2,{1}{G},Sorcery,1,1,Monocolored,-0.776689644040648,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.988708284210395,0
Compulsive Research,Blue,3,{2}{U},Sorcery,15,1,Monocolored,-0.148023550561942,-0.170181443196013,-0.224034519191698,-0.223885623792354,-0.766125136742007,0
Conclave Tribunal,White,4,{3}{W},Enchantment,3,1,Monocolored,-0.690240619311024,-0.618461553024636,-0.66466269989797,-0.664519745875564,-2.637884618109194,0
Condemn,White,1,{W},Instant,20,1,Monocolored,-0.15301719753401,-0.227899257116396,-0.0404394438974185,-0.0402880729243504,-0.4616439714721749,0.413952549554339
Condescend,Blue,1,{X}{U},Instant,67,1,Monocolored,1.8817240400203,1.3443254805174,1.68535426386881,1.68552890523489,6.5969326896414,1.3521283511714266
Confiscation Coup,Blue,5,{3}{U}{U},Sorcery,1,2,Monocolored,-0.6944940557187,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.869191084662627,0
Connive // Concoct,Colorless,9,{2}{U/B}{U/B} // {3}{U}{B},Sorcery,1,ramp/cheat,Colorless,-0.910194575565464,-1.01967420820751,-0.892244697673327,-0.910194575565464,-3.7323080570117653,0
Consecrated Sphinx,Blue,6,{4}{U}{U},Creature,55,2,Monocolored,1.41332074988594,1.59756344212056,1.37054030189396,1.24489478315168,5.62631927705214,1.2647215856862217
Consul's Lieutenant,White,2,{W}{W},Creature,1,2,Monocolored,-0.753443374814202,-0.735959143931299,-0.722774289905804,-0.737958766222766,-2.950135574874071,0.7177736568784492
Consume Spirit,Black,2,{X}{1}{B},Sorcery,1,1,Monocolored,-0.707692693506575,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.919711333676322,0.03935948541034982
Contagion Clasp,Colorless,2,{2},Artifact,1,0,Colorless,-0.910194575565464,-0.735959143931299,-0.928797593943491,-0.910194575565464,-3.485145889005718,0
Containment Priest,White,2,{1}{W},Creature,23,1,Monocolored,-0.0582130642792428,0.135687270056189,0.0697176012791495,0.0698704575964521,0.2170622646525478,0.9587872783626159
Control Magic,Blue,4,{2}{U}{U},Enchantment,97,2,Monocolored,3.05273226535621,2.70237940981492,2.99867387329377,2.78711421044291,11.54089975890781,1.7072237984144805
Corpse Dance,Black,3,{2}{B},Instant,10,1,Monocolored,-0.354349684373136,-0.370254798387968,-0.407629594485978,-0.407483174660359,-1.5397172519074411,0.14273801616459486
Corpse Knight,Black White,2,{W}{B},Creature,1,2,Multicolored,-0.694734278892719,-0.735959143931299,-0.722774289905804,-0.694734278892721,-2.8482019916225427,0.3831518878080327
Council's Judgment,White,3,{1}{W}{W},Sorcery,108,2,Monocolored,2.62790404460583,3.55118296337434,3.42508980866039,3.19102882235252,12.79520563899308,1.9626383430197183
Counterspell,Blue,2,{U}{U},Instant,68,2,Monocolored,1.9207576475315,1.91860038957605,1.87448640732723,1.72224841540849,7.436092859843271,1.827455778627281
Courser of Kruphix,Green,3,{1}{G}{G},Enchantment Creature,73,2,Monocolored,1.83683097260747,2.15066947703066,2.06831183249388,1.90584596627649,7.9616582484085,2.1565305258969873
Court of Bounty,Green,4,{2}{G}{G},Enchantment,2,2,Monocolored,-0.740390746587202,-0.653789648373993,-0.684009204872475,-0.701239256049165,-2.779428855882835,0
Court of Grace,White,4,{2}{W}{W},Enchantment,3,2,Monocolored,-0.690240619311024,-0.618461553024636,-0.645244119839146,-0.664519745875564,-2.61846603805037,0
Court of Ire,Red,5,{3}{R}{R},Enchantment,1,2,Monocolored,-0.77871408732269,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.953411116266617,0
Crashing Footfalls,Green,0,NA,Sorcery,1,-,Monocolored,-0.776689644040648,-1.0311547663197,NaN,-0.737958766222766,NA,0
Crater's Claws,Red,1,{X}{R},Sorcery,1,1,Monocolored,-0.77871408732269,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.118253053763535,0
Craterhoof Behemoth,Green,8,{5}{G}{G}{G},Creature,61,3,Monocolored,1.40124420316612,2.33778964808552,2.56578373989464,1.46521184419328,7.77002943533956,1.5662717220684017
Crucible of Worlds,Colorless,3,{3},Artifact,41,0,Colorless,0.594133687889977,0.870200003802149,0.541572332155492,0.594133687889977,2.600039711737595,0
Cruel Celebrant,Black White,2,{W}{B},Creature,1,2,Multicolored,-0.694734278892719,-0.735959143931299,-0.722774289905804,-0.694734278892721,-2.8482019916225427,0.3831518878080327
Crux of Fate,Black,5,{3}{B}{B},Sorcery,2,2,Monocolored,-0.668432359158415,-0.672707627676749,-0.684009204872475,-0.701239256049165,-2.726388447756804,0
Cryptbreaker,Black,1,{B},Creature,6,1,Monocolored,-0.511391021765775,-0.696221519390291,-0.554505654721402,-0.554361215354762,-2.31647941123223,0.9871295849614796
Cryptic Command,Blue,4,{1}{U}{U}{U},Instant,51,3,Monocolored,1.25718631984115,1.0772870237445,2.03383916214851,1.09801674245728,5.46632924819144,1.6550161857325765
Crystal Shard,Colorless,3,{3},Artifact,11,0,Colorless,-0.534112509701604,-0.330240127349577,-0.561205112418745,-0.534112509701604,-1.95967025917153,0
Cultivate,Green,3,{2}{G},Sorcery,23,1,Monocolored,0.021886099935166,0.149935925111113,0.0697176012791495,0.0698704575964521,0.31141008392188063,0.06041944009457654
Curator of Mysteries,Blue,4,{2}{U}{U},Creature,4,2,Monocolored,-0.577393233185109,-0.583133457675279,-0.606479034805817,-0.627800235701964,-2.394805961368169,0.2643599788701497
Curse of Disturbance,Black,3,{2}{B},Enchantment,8,1,Monocolored,-0.432870353069455,-0.450284140464749,-0.48106762460369,-0.48092219500756,-1.845144313145454,0.0503304651868496
Curse of Predation,Green,3,{2}{G},Enchantment,6,1,Monocolored,-0.595195156773417,-0.530313482541531,-0.554505654721402,-0.554361215354762,-2.234375509391112,0
Curse of Shallow Graves,Black,3,{2}{B},Enchantment,1,1,Monocolored,-0.707692693506575,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.914139027478508,0
Cursed Scroll,Colorless,1,{1},Artifact,9,0,Colorless,-0.609328922874376,-0.595866748903028,-0.634723608723695,-0.609328922874376,-2.449248203375475,0
Custodi Lich,Black,5,{3}{B}{B},Creature,46,2,Monocolored,1.05902235216062,1.14257155842201,1.021654536594,0.914419191589271,4.137667638765901,1.2961144392732218
Cyclonic Rift,Blue,2,{1}{U},Instant,4,1,Monocolored,-0.577393233185109,-0.617098269296642,-0.627943684839114,-0.627800235701964,-2.450235423022829,0
Cytoplast Root-Kin,Green,4,{2}{G}{G},Creature,2,2,Monocolored,-0.740390746587202,-0.653789648373993,-0.684009204872475,-0.701239256049165,-2.779428855882835,0.10461725436029383
Dack Fayden,Red Blue,3,{1}{U}{R},Legendary Planeswalker,56,2,Multicolored,2.21830401946524,1.47042006937801,1.40930538692729,2.21830401946524,7.31633349523578,0.7973177880158031
Dack's Duplicate,Red Blue,4,{2}{U}{R},Creature,1,2,Multicolored,-0.694734278892719,-0.68911774372335,-0.722774289905804,-0.694734278892721,-2.8013605914145936,0.04734576892092184
"Dalakos, Crafter of Wonders",Red Blue,3,{1}{U}{R},Legendary Creature,1,2,Multicolored,-0.694734278892719,-0.730386837733485,-0.722774289905804,-0.694734278892721,-2.842629685424729,0.18171246247071526
Damnation,Black,4,{2}{B}{B},Sorcery,58,2,Monocolored,1.53014636433854,1.32458369119,1.48683555699394,1.35505331367248,5.69661892619496,1.676780522767044
Dance of the Dead,Black,2,{1}{B},Enchantment,19,1,Monocolored,-0.0010066752396964,-0.0227938961233541,-0.0771584589562745,-0.0770075830979512,-0.1779666134172762,0.8800485229790305
"Daretti, Ingenious Iconoclast",Black Red,3,{1}{B}{R},Legendary Planeswalker,52,2,Multicolored,2.00644668867557,1.31036138522445,1.25424504679397,2.00644668867557,6.577499809369559,1.0217992173995045
"Daretti, Scrap Savant",Red,4,{3}{R},Legendary Planeswalker,29,1,Monocolored,0.313690037872294,0.300068926058646,0.290031691632285,0.290187518638057,1.1939781742012818,0.03181808861659964
Darigaaz Reincarnated,Black Green Red,7,{4}{B}{R}{G},Legendary Creature,7,3,Multicolored,-0.376948282708216,-0.711749679330429,-0.306716979934472,-0.376948282708216,-1.772363224681333,0.16222618027690738
Dark Confidant,Black,2,{1}{B},Creature,93,1,Monocolored,2.90425806652414,2.9091076781982,2.64004865539907,2.64023616974851,11.09365056986992,2.0852776391021393
Dark Petition,Black,5,{3}{B}{B},Sorcery,13,2,Monocolored,-0.236568681328656,-0.21888783115206,-0.257593269505857,-0.297324644139556,-1.010374426126129,0.4674066534898942
Dark Ritual,Black,1,{B},Instant,31,1,Monocolored,0.470117336938224,0.140068234670236,0.363469721749997,0.363626538985259,1.3372818323437161,1.8464499434480208
Dark-Dweller Oracle,Red,2,{1}{R},Creature,2,1,Monocolored,-0.739699654280012,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.838659477672417,0.07758146082472094
Dauntless Bodyguard,White,1,{W},Creature,58,1,Monocolored,1.04783515702637,1.04326116905561,1.35488312833911,1.35505331367248,4.801032768093569,2.2824877646233137
Day of Judgment,White,4,{2}{W}{W},Sorcery,60,2,Monocolored,1.11103791252955,1.39523988188871,1.5643657270606,1.42849233401968,5.4991358554985394,1.252680665632251
Daybreak Ranger,Green,3,{2}{G},Creature,1,1,Monocolored,-0.776689644040648,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.983135978012581,0
Daze,Blue,2,{1}{U},Instant,62,1,Monocolored,1.68655600246432,1.68087864030674,1.50175918857453,1.50193135436688,6.3711251857124696,1.0447829026708242
Deathrite Shaman,Colorless,1,{B/G},Creature,22,0,Colorless,-0.120422237251357,-0.160996076791554,-0.156853382741525,-0.120422237251357,-0.558693934035793,0
Deceiver Exarch,Blue,3,{2}{U},Creature,46,1,Monocolored,1.06201828228516,1.0702733589941,0.914254947632837,0.914419191589271,3.9609657805013683,1.094265720512405
Decimator of the Provinces,Colorless,10,{10},Creature,1,ramp/cheat,Colorless,-0.910194575565464,-1.01967420820751,-0.892244697673327,-0.910194575565464,-3.7323080570117653,0
Declaration in Stone,White,2,{1}{W},Sorcery,45,1,Monocolored,0.637017246255716,1.00733368404368,0.877535932573981,0.87769968141567,3.399586544289047,0.7418881226000176
Deep Analysis,Blue,4,{3}{U},Sorcery,17,1,Monocolored,-0.0699563355395477,-0.123868218133638,-0.150596489073986,-0.150446603445153,-0.4948676461923247,0
