deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,types,subtypes
6,1,"Kalitas, Traitor of Ghet",MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Black,4,{2}{B}{B},3,4,Creature,Vampire Warrior
6,1,"Karn, Scion of Urza",MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,4,{4},NA,NA,Planeswalker,Karn
6,1,Parallax Wave,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,4,{2}{W}{W},NA,NA,Enchantment,NA
6,1,Ravages of War,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,4,{3}{W},NA,NA,Sorcery,NA
6,1,Gideon Jura,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,5,{3}{W}{W},NA,NA,Planeswalker,Gideon
6,1,Sun Titan,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,6,{4}{W}{W},6,6,Creature,Giant
6,1,Eternal Dragon,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,7,{5}{W}{W},5,5,Creature,Dragon Spirit
7,1,Ancient Tomb,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,NA
7,1,Bayou,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,Swamp Forest
7,1,Llanowar Wastes,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,NA
7,1,Marsh Flats,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,NA
7,1,Rishadan Port,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,NA
7,1,Savannah,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,Forest Plains
7,1,Strip Mine,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,NA
7,1,Wasteland,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,NA
7,1,Windswept Heath,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,Land,NA
7,1,Bloodsoaked Champion,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,1,{B},2,1,Creature,Human Warrior
7,1,Diregraf Ghoul,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,1,{B},2,2,Creature,Zombie
7,1,Duress,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,1,{B},NA,NA,Sorcery,NA
7,1,Kessig Prowler,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Green,1,{G},2,1,Creature,Werewolf Horror
7,1,Mind Twist,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,1,{X}{B},NA,NA,Sorcery,NA
7,1,Vampiric Tutor,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,1,{B},NA,NA,Instant,NA
7,1,Warden of the First Tree,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Green,1,{G},1,1,Creature,Human
7,1,Asylum Visitor,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,2,{1}{B},3,1,Creature,Vampire Wizard
7,1,Bloodghast,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,2,{B}{B},2,1,Creature,Vampire Spirit
7,1,Declaration in Stone,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,White,2,{1}{W},NA,NA,Sorcery,NA
7,1,Journey to Nowhere,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,White,2,{1}{W},NA,NA,Enchantment,NA
7,1,Life from the Loam,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Green,2,{1}{G},NA,NA,Sorcery,NA
7,1,Sinkhole,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,2,{B}{B},NA,NA,Sorcery,NA
7,1,Umezawa's Jitte,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,2,{2},NA,NA,Artifact,Equipment
7,1,Winter Orb,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,2,{2},NA,NA,Artifact,NA
7,1,Shriekmaw,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,5,{4}{B},3,2,Creature,Elemental
7,1,Kitchen Finks,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,3,{1}{G/W}{G/W},3,2,Creature,Ouphe
7,1,Ramunap Excavator,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Green,3,{2}{G},2,3,Creature,Naga Cleric
7,1,Sword of Fire and Ice,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,3,{3},NA,NA,Artifact,Equipment
7,1,Tangle Wire,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,3,{3},NA,NA,Artifact,NA
7,1,Vindicate,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,White Black,3,{1}{W}{B},NA,NA,Sorcery,NA
7,1,"Braids, Cabal Minion",MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,4,{2}{B}{B},2,2,Creature,Human Minion
7,1,"Kalitas, Traitor of Ghet",MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Black,4,{2}{B}{B},3,4,Creature,Vampire Warrior
7,1,Smokestack,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,4,{4},NA,NA,Artifact,NA
8,1,Arid Mesa,MB,Abzan (BGW) Midrange 2.txt,Colorless,0,NA,NA,NA,Land,NA
8,1,Concealed Courtyard,MB,Abzan (BGW) Midrange 2.txt,Colorless,0,NA,NA,NA,Land,NA
8,1,Godless Shrine,MB,Abzan (BGW) Midrange 2.txt,Colorless,0,NA,NA,NA,Land,Plains Swamp
8,1,Hissing Quagmire,MB,Abzan (BGW) Midrange 2.txt,Colorless,0,NA,NA,NA,Land,NA
8,1,Overgrown Tomb,MB,Abzan (BGW) Midrange 2.txt,Colorless,0,NA,NA,NA,Land,Swamp Forest
8,1,Razorverge Thicket,MB,Abzan (BGW) Midrange 2.txt,Colorless,0,NA,NA,NA,Land,NA
8,1,Strip Mine,MB,Abzan (BGW) Midrange 2.txt,Colorless,0,NA,NA,NA,Land,NA
8,1,Enlightened Tutor,MB,Abzan (BGW) Midrange 2.txt,White,1,{W},NA,NA,Instant,NA
8,1,Joraga Treespeaker,MB,Abzan (BGW) Midrange 2.txt,Green,1,{G},1,1,Creature,Elf Druid
8,1,Swords to Plowshares,MB,Abzan (BGW) Midrange 2.txt,White,1,{W},NA,NA,Instant,NA
8,1,Fauna Shaman,MB,Abzan (BGW) Midrange 2.txt,Green,2,{1}{G},2,2,Creature,Elf Shaman
8,1,Orzhov Signet,MB,Abzan (BGW) Midrange 2.txt,Colorless,2,{2},NA,NA,Artifact,NA
8,1,Sakura-Tribe Elder,MB,Abzan (BGW) Midrange 2.txt,Green,2,{1}{G},1,1,Creature,Snake Shaman
8,1,Survival of the Fittest,MB,Abzan (BGW) Midrange 2.txt,Green,2,{1}{G},NA,NA,Enchantment,NA
8,1,Tarmogoyf,MB,Abzan (BGW) Midrange 2.txt,Green,2,{1}{G},*,1+*,Creature,Lhurgoyf
8,1,Umezawa's Jitte,MB,Abzan (BGW) Midrange 2.txt,Colorless,2,{2},NA,NA,Artifact,Equipment
8,1,Coalition Relic,MB,Abzan (BGW) Midrange 2.txt,Colorless,3,{3},NA,NA,Artifact,NA
8,1,Courser of Kruphix,MB,Abzan (BGW) Midrange 2.txt,Green,3,{1}{G}{G},2,4,Enchantment Creature,Centaur
8,1,Eternal Witness,MB,Abzan (BGW) Midrange 2.txt,Green,3,{1}{G}{G},2,1,Creature,Human Shaman
8,1,Lingering Souls,MB,Abzan (BGW) Midrange 2.txt,White,3,{2}{W},NA,NA,Sorcery,NA
8,1,Reclamation Sage,MB,Abzan (BGW) Midrange 2.txt,Green,3,{2}{G},2,1,Creature,Elf Shaman
8,1,Recurring Nightmare,MB,Abzan (BGW) Midrange 2.txt,Black,3,{2}{B},NA,NA,Enchantment,NA
8,1,Sword of Fire and Ice,MB,Abzan (BGW) Midrange 2.txt,Colorless,3,{3},NA,NA,Artifact,Equipment
8,1,"Elspeth, Knight-Errant",MB,Abzan (BGW) Midrange 2.txt,White,4,{2}{W}{W},NA,NA,Planeswalker,Elspeth
8,1,Garruk Relentless,MB,Abzan (BGW) Midrange 2.txt,Green,4,{3}{G},NA,NA,Planeswalker,Garruk
8,1,Restoration Angel,MB,Abzan (BGW) Midrange 2.txt,White,4,{3}{W},3,4,Creature,Angel
8,1,"Thrun, the Last Troll",MB,Abzan (BGW) Midrange 2.txt,Green,4,{2}{G}{G},4,4,Creature,Troll Shaman
8,1,Acidic Slime,MB,Abzan (BGW) Midrange 2.txt,Green,5,{3}{G}{G},2,2,Creature,Ooze
8,1,Wurmcoil Engine,MB,Abzan (BGW) Midrange 2.txt,Colorless,6,{6},6,6,Artifact Creature,Wurm
8,1,Woodfall Primus,MB,Abzan (BGW) Midrange 2.txt,Green,8,{5}{G}{G}{G},6,6,Creature,Treefolk Shaman
9,1,Ash Barrens,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
9,1,Brushland,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
9,1,Gaea's Cradle,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
9,1,Karakas,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
9,1,Overgrown Tomb,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,Swamp Forest
9,1,Polluted Delta,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
9,1,Treetop Village,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
9,1,Tropical Island,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,Forest Island
9,1,Verdant Catacombs,MB,Abzan (BGW) Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
9,1,Walking Ballista,MB,Abzan (BGW) Midrange.txt,Colorless,0,{X}{X},0,0,Artifact Creature,Construct
9,1,Arbor Elf,MB,Abzan (BGW) Midrange.txt,Green,1,{G},1,1,Creature,Elf Druid
9,1,Llanowar Elves,MB,Abzan (BGW) Midrange.txt,Green,1,{G},1,1,Creature,Elf Druid
9,1,Mind Twist,MB,Abzan (BGW) Midrange.txt,Black,1,{X}{B},NA,NA,Sorcery,NA
9,1,Noble Hierarch,MB,Abzan (BGW) Midrange.txt,Green,1,{G},0,1,Creature,Human Druid
9,1,Heir of Falkenrath,MB,Abzan (BGW) Midrange.txt,Black,2,{1}{B},2,1,Creature,Vampire
9,1,Lotus Cobra,MB,Abzan (BGW) Midrange.txt,Green,2,{1}{G},2,1,Creature,Snake
9,1,Noose Constrictor,MB,Abzan (BGW) Midrange.txt,Green,2,{1}{G},2,2,Creature,Snake
9,1,Qasali Pridemage,MB,Abzan (BGW) Midrange.txt,White Green,2,{G}{W},2,2,Creature,Cat Wizard
9,1,Regrowth,MB,Abzan (BGW) Midrange.txt,Green,2,{1}{G},NA,NA,Sorcery,NA
9,1,Survival of the Fittest,MB,Abzan (BGW) Midrange.txt,Green,2,{1}{G},NA,NA,Enchantment,NA
9,1,Tarmogoyf,MB,Abzan (BGW) Midrange.txt,Green,2,{1}{G},*,1+*,Creature,Lhurgoyf
9,1,Banishing Light,MB,Abzan (BGW) Midrange.txt,White,3,{2}{W},NA,NA,Enchantment,NA
9,1,Courser of Kruphix,MB,Abzan (BGW) Midrange.txt,Green,3,{1}{G}{G},2,4,Enchantment Creature,Centaur
9,1,Eternal Witness,MB,Abzan (BGW) Midrange.txt,Green,3,{1}{G}{G},2,1,Creature,Human Shaman
9,1,Recruiter of the Guard,MB,Abzan (BGW) Midrange.txt,White,3,{2}{W},1,1,Creature,Human Soldier
9,1,Recurring Nightmare,MB,Abzan (BGW) Midrange.txt,Black,3,{2}{B},NA,NA,Enchantment,NA
9,1,Garruk Wildspeaker,MB,Abzan (BGW) Midrange.txt,Green,4,{2}{G}{G},NA,NA,Planeswalker,Garruk
9,1,Master of the Wild Hunt,MB,Abzan (BGW) Midrange.txt,Green,4,{2}{G}{G},3,3,Creature,Human Shaman
9,1,Plow Under,MB,Abzan (BGW) Midrange.txt,Green,5,{3}{G}{G},NA,NA,Sorcery,NA
9,1,Shriekmaw,MB,Abzan (BGW) Midrange.txt,Black,5,{4}{B},3,2,Creature,Elemental
9,1,Thragtusk,MB,Abzan (BGW) Midrange.txt,Green,5,{4}{G},5,3,Creature,Beast
10,1,Brushland,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,Land,NA
10,1,Verdant Catacombs,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,Land,NA
10,1,Llanowar Wastes,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,Land,NA
10,1,Stirring Wildwood,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,Land,NA
10,1,Bayou,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,Land,Swamp Forest
10,1,Godless Shrine,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,Land,Plains Swamp
10,1,Overgrown Tomb,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,Land,Swamp Forest
10,1,Skullclamp,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,1,{1},NA,NA,Artifact,Equipment
10,1,Inquisition of Kozilek,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black,1,{B},NA,NA,Sorcery,NA
10,1,Duress,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black,1,{B},NA,NA,Sorcery,NA
10,1,Oath of Nissa,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,1,{G},NA,NA,Enchantment,NA
10,1,Lotus Cobra,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,2,{1}{G},2,1,Creature,Snake
10,1,Den Protector,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,2,{1}{G},2,1,Creature,Human Warrior
10,1,Dark Confidant,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black,2,{1}{B},2,1,Creature,Human Wizard
10,1,Golgari Signet,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,2,{2},NA,NA,Artifact,NA
10,1,Sylvan Library,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,2,{1}{G},NA,NA,Enchantment,NA
10,1,Demonic Tutor,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black,2,{1}{B},NA,NA,Sorcery,NA
10,1,Bitterblossom,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black,2,{1}{B},NA,NA,Tribal Enchantment,Faerie
10,1,Reclamation Sage,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,3,{2}{G},2,1,Creature,Elf Shaman
10,1,Tireless Tracker,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,3,{2}{G},3,2,Creature,Human Scout
10,1,Recurring Nightmare,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black,3,{2}{B},NA,NA,Enchantment,NA
10,1,Sword of War and Peace,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,3,{3},NA,NA,Artifact,Equipment
10,1,Maelstrom Pulse,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black Green,3,{1}{B}{G},NA,NA,Sorcery,NA
10,1,"Nissa, Voice of Zendikar",MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,3,{1}{G}{G},NA,NA,Planeswalker,Nissa
10,1,"Liliana, the Last Hope",MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black,3,{1}{B}{B},NA,NA,Planeswalker,Liliana
10,1,Vindicate,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,White Black,3,{1}{W}{B},NA,NA,Sorcery,NA
10,1,Ravenous Chupacabra,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Black,4,{2}{B}{B},2,2,Creature,Beast Horror
10,1,"Sorin, Lord of Innistrad",MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,White Black,4,{2}{W}{B},NA,NA,Planeswalker,Sorin
10,1,Deranged Hermit,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,5,{3}{G}{G},1,1,Creature,Elf
10,1,Thragtusk,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Green,5,{4}{G},5,3,Creature,Beast
10,1,Wurmcoil Engine,MB,Abzan (BGW) Recurring Nightmare Midrange 6.23.18.txt,Colorless,6,{6},6,6,Artifact Creature,Wurm
11,1,Ash Barrens,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
11,1,Brushland,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
11,1,Gaea's Cradle,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
11,1,Karakas,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
11,1,Overgrown Tomb,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,Swamp Forest
11,1,Polluted Delta,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
11,1,Treetop Village,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
11,1,Tropical Island,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,Forest Island
11,1,Verdant Catacombs,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,NA,NA,NA,Land,NA
11,1,Walking Ballista,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Colorless,0,{X}{X},0,0,Artifact Creature,Construct
11,1,Arbor Elf,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,1,{G},1,1,Creature,Elf Druid
11,1,Llanowar Elves,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,1,{G},1,1,Creature,Elf Druid
11,1,Mind Twist,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Black,1,{X}{B},NA,NA,Sorcery,NA
11,1,Noble Hierarch,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,1,{G},0,1,Creature,Human Druid
11,1,Heir of Falkenrath,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Black,2,{1}{B},2,1,Creature,Vampire
11,1,Lotus Cobra,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,2,{1}{G},2,1,Creature,Snake
11,1,Noose Constrictor,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,2,{1}{G},2,2,Creature,Snake
11,1,Qasali Pridemage,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,White Green,2,{G}{W},2,2,Creature,Cat Wizard
11,1,Regrowth,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,2,{1}{G},NA,NA,Sorcery,NA
11,1,Survival of the Fittest,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,2,{1}{G},NA,NA,Enchantment,NA
11,1,Tarmogoyf,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,2,{1}{G},*,1+*,Creature,Lhurgoyf
11,1,Banishing Light,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,White,3,{2}{W},NA,NA,Enchantment,NA
11,1,Courser of Kruphix,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,3,{1}{G}{G},2,4,Enchantment Creature,Centaur
11,1,Eternal Witness,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,3,{1}{G}{G},2,1,Creature,Human Shaman
11,1,Recruiter of the Guard,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,White,3,{2}{W},1,1,Creature,Human Soldier
11,1,Recurring Nightmare,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Black,3,{2}{B},NA,NA,Enchantment,NA
11,1,Garruk Wildspeaker,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,4,{2}{G}{G},NA,NA,Planeswalker,Garruk
11,1,Master of the Wild Hunt,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,4,{2}{G}{G},3,3,Creature,Human Shaman
11,1,Plow Under,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,5,{3}{G}{G},NA,NA,Sorcery,NA
11,1,Shriekmaw,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Black,5,{4}{B},3,2,Creature,Elemental
11,1,Thragtusk,MB,Abzan (BGW) Recurring Nightmare Midrange.txt,Green,5,{4}{G},5,3,Creature,Beast
12,1,"Braids, Cabal Minion",MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,4,{2}{B}{B},2,2,Creature,Human Minion
12,1,Pack Rat,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,2,{1}{B},*,*,Creature,Rat
12,1,Knight of Autumn,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White Green,3,{1}{G}{W},2,1,Creature,Dryad Knight
12,1,Windswept Heath,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,NA
12,1,Inquisition of Kozilek,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,1,{B},NA,NA,Sorcery,NA
12,1,Reclamation Sage,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Green,3,{2}{G},2,1,Creature,Elf Shaman
12,1,Sylvan Advocate,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Green,2,{1}{G},2,3,Creature,Elf Druid Ally
12,1,Pernicious Deed,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black Green,3,{1}{B}{G},NA,NA,Enchantment,NA
12,1,Overgrown Tomb,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,Swamp Forest
12,1,Verdant Catacombs,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,NA
12,1,Reveillark,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,5,{4}{W},4,3,Creature,Elemental
12,1,Temple Garden,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,Forest Plains
12,1,Karakas,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,NA
12,1,Dismember,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,3,{1}{B/P}{B/P},NA,NA,Instant,NA
12,1,Thoughtseize,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,1,{B},NA,NA,Sorcery,NA
12,1,Kitchen Finks,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,3,{1}{G/W}{G/W},3,2,Creature,Ouphe
12,1,Ravenous Chupacabra,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,4,{2}{B}{B},2,2,Creature,Beast Horror
12,1,Dark Ritual,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,1,{B},NA,NA,Instant,NA
12,1,Restoration Angel,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,4,{3}{W},3,4,Creature,Angel
12,1,Flesh Carver,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,3,{2}{B},2,2,Creature,Human Wizard
12,1,Recurring Nightmare,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,3,{2}{B},NA,NA,Enchantment,NA
12,1,Tarmogoyf,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Green,2,{1}{G},*,1+*,Creature,Lhurgoyf
12,1,Bayou,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,Swamp Forest
12,1,Acidic Slime,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Green,5,{3}{G}{G},2,2,Creature,Ooze
12,1,Wall of Omens,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,2,{1}{W},0,4,Creature,Wall
12,1,Llanowar Wastes,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,NA
12,1,Vindicate,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White Black,3,{1}{W}{B},NA,NA,Sorcery,NA
12,1,Angel of Invention,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,5,{3}{W}{W},2,1,Creature,Angel
12,1,Hissing Quagmire,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,NA
12,1,Parallax Wave,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,4,{2}{W}{W},NA,NA,Enchantment,NA
12,1,Duress,MB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,1,{B},NA,NA,Sorcery,NA
12,1,Rishadan Port,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,NA,NA,NA,Land,NA
12,1,Dauntless Bodyguard,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,1,{W},2,1,Creature,Human Knight
12,1,Chrome Mox,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,0,{0},NA,NA,Artifact,NA
12,1,Land Tax,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,1,{W},NA,NA,Enchantment,NA
12,1,Unexpectedly Absent,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,2,{X}{W}{W},NA,NA,Instant,NA
12,1,"Teferi, Hero of Dominaria",SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White Blue,5,{3}{W}{U},NA,NA,Planeswalker,Teferi
12,1,Force Spike,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Blue,1,{U},NA,NA,Instant,NA
12,1,Zurgo Bellstriker,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Red,1,{R},2,2,Creature,Orc Warrior
12,1,"Thalia, Heretic Cathar",SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,White,3,{2}{W},3,2,Creature,Human Soldier
12,1,Vedalken Shackles,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,3,{3},NA,NA,Artifact,NA
12,1,"Kari Zev, Skyship Raider",SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Red,2,{1}{R},1,3,Creature,Human Pirate
12,1,"Tasigur, the Golden Fang",SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Black,6,{5}{B},4,5,Creature,Human Shaman
12,1,The Scarab God,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Blue Black,5,{3}{U}{B},5,5,Creature,God
12,1,Scroll Rack,SB,Abzan (BGW) Recurring Nightmare Reveillark Midrange,Colorless,2,{2},NA,NA,Artifact,NA
