deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,text,types,subtypes
4,1,Verdant Catacombs,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA
4,1,Wasteland,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Wasteland: Destroy target nonbasic land.",Land,NA
4,1,Wooded Foothills,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA
4,1,Bloodsoaked Champion,MB,Abzan (BGW) Attrition Aggro.txt,Black,1,{B},2,1,"Bloodsoaked Champion can't block.
Raid — {1}{B}: Return Bloodsoaked Champion from your graveyard to the battlefield. Activate this ability only if you attacked with a creature this turn.",Creature,Human Warrior
4,1,Dark Ritual,MB,Abzan (BGW) Attrition Aggro.txt,Black,1,{B},NA,NA,Add {B}{B}{B}.,Instant,NA
4,1,"Isamaru, Hound of Konda",MB,Abzan (BGW) Attrition Aggro.txt,White,1,{W},2,2,NA,Creature,Hound
4,1,"Kytheon, Hero of Akros",MB,Abzan (BGW) Attrition Aggro.txt,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier
4,1,Path to Exile,MB,Abzan (BGW) Attrition Aggro.txt,White,1,{W},NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.",Instant,NA
4,1,Rakdos Cackler,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,1,{B/R},1,1,Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.),Creature,Devil
4,1,Sarcomancy,MB,Abzan (BGW) Attrition Aggro.txt,Black,1,{B},NA,NA,"When Sarcomancy enters the battlefield, create a 2/2 black Zombie creature token.
At the beginning of your upkeep, if there are no Zombies on the battlefield, Sarcomancy deals 1 damage to you.",Enchantment,NA
4,1,Thoughtseize,MB,Abzan (BGW) Attrition Aggro.txt,Black,1,{B},NA,NA,Target player reveals their hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,Sorcery,NA
4,1,Hymn to Tourach,MB,Abzan (BGW) Attrition Aggro.txt,Black,2,{B}{B},NA,NA,Target player discards two cards at random.,Sorcery,NA
4,1,Journey to Nowhere,MB,Abzan (BGW) Attrition Aggro.txt,White,2,{1}{W},NA,NA,"When Journey to Nowhere enters the battlefield, exile target creature.
When Journey to Nowhere leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA
4,1,Pack Rat,MB,Abzan (BGW) Attrition Aggro.txt,Black,2,{1}{B},*,*,"Pack Rat's power and toughness are each equal to the number of Rats you control.
{2}{B}, Discard a card: Create a token that's a copy of Pack Rat.",Creature,Rat
4,1,Scrapheap Scrounger,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,2,{2},3,2,"Scrapheap Scrounger can't block.
{1}{B}, Exile another creature card from your graveyard: Return Scrapheap Scrounger from your graveyard to the battlefield.",Artifact Creature,Construct
4,1,Stoneforge Mystic,MB,Abzan (BGW) Attrition Aggro.txt,White,2,{1}{W},1,2,"When Stoneforge Mystic enters the battlefield, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle your library.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.",Creature,Kor Artificer
4,1,Sylvan Library,MB,Abzan (BGW) Attrition Aggro.txt,Green,2,{1}{G},NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",Enchantment,NA
4,1,Umezawa's Jitte,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,2,{2},NA,NA,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}",Artifact,Equipment
4,1,Banishing Light,MB,Abzan (BGW) Attrition Aggro.txt,White,3,{2}{W},NA,NA,"When Banishing Light enters the battlefield, exile target nonland permanent an opponent controls until Banishing Light leaves the battlefield. (That permanent returns under its owner's control.)",Enchantment,NA
4,1,Liliana of the Veil,MB,Abzan (BGW) Attrition Aggro.txt,Black,3,{1}{B}{B},NA,NA,"+1: Each player discards a card.
−2: Target player sacrifices a creature.
−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.",Planeswalker,Liliana
4,1,"Liliana, the Last Hope",MB,Abzan (BGW) Attrition Aggro.txt,Black,3,{1}{B}{B},NA,NA,"+1: Up to one target creature gets -2/-1 until your next turn.
−2: Put the top two cards of your library into your graveyard, then you may return a creature card from your graveyard to your hand.
−7: You get an emblem with ""At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.""",Planeswalker,Liliana
4,1,Lingering Souls,MB,Abzan (BGW) Attrition Aggro.txt,White,3,{2}{W},NA,NA,"Create two 1/1 white Spirit creature tokens with flying.
Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA
4,1,Ophiomancer,MB,Abzan (BGW) Attrition Aggro.txt,Black,3,{2}{B},2,2,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch.",Creature,Human Shaman
4,1,Tangle Wire,MB,Abzan (BGW) Attrition Aggro.txt,Colorless,3,{3},NA,NA,"Fading 4 (This artifact enters the battlefield with four fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
At the beginning of each player's upkeep, that player taps an untapped artifact, creature, or land they control for each fade counter on Tangle Wire.",Artifact,NA
4,1,Garruk Relentless,MB,Abzan (BGW) Attrition Aggro.txt,Green,4,{3}{G},NA,NA,"When Garruk Relentless has two or fewer loyalty counters on him, transform him.
0: Garruk Relentless deals 3 damage to target creature. That creature deals damage equal to its power to him.
0: Create a 2/2 green Wolf creature token.",Planeswalker,Garruk
4,1,"Gideon, Ally of Zendikar",MB,Abzan (BGW) Attrition Aggro.txt,White,4,{2}{W}{W},NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""",Planeswalker,Gideon
4,1,Palace Jailer,MB,Abzan (BGW) Attrition Aggro.txt,White,4,{2}{W}{W},2,2,"When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)",Creature,Human Soldier
5,1,Brushland,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {G} or {W}. Brushland deals 1 damage to you.",Land,NA
5,1,Caves of Koilos,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {W} or {B}. Caves of Koilos deals 1 damage to you.",Land,NA
5,1,Mana Confluence,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.",Land,NA
5,1,Marsh Flats,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA
5,1,Mishra's Factory,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.",Land,NA
5,1,Shambling Vent,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"Shambling Vent enters the battlefield tapped.
{T}: Add {W} or {B}.
{1}{W}{B}: Shambling Vent becomes a 2/3 white and black Elemental creature with lifelink until end of turn. It's still a land.",Land,NA
5,1,Stirring Wildwood,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"Stirring Wildwood enters the battlefield tapped.
{T}: Add {G} or {W}.
{1}{G}{W}: Until end of turn, Stirring Wildwood becomes a 3/4 green and white Elemental creature with reach. It's still a land.",Land,NA
5,1,Strip Mine,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.",Land,NA
5,1,Temple Garden,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"({T}: Add {G} or {W}.)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Forest Plains
5,1,Windswept Heath,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Windswept Heath: Search your library for a Forest or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA
5,1,Chrome Mox,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,{0},NA,NA,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.
{T}: Add one mana of any of the exiled card's colors.",Artifact,NA
5,1,Mox Diamond,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,0,{0},NA,NA,"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.",Artifact,NA
5,1,Balance,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,2,{1}{W},NA,NA,"Each player chooses a number of lands they control equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.",Sorcery,NA
5,1,Simic Signet,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,2,{2},NA,NA,"{1}, {T}: Add {G}{U}.",Artifact,NA
5,1,Sylvan Library,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Green,2,{1}{G},NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",Enchantment,NA
5,1,Talisman of Progress,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{T}: Add {W} or {U}. Talisman of Progress deals 1 damage to you.",Artifact,NA
5,1,Talisman of Unity,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{T}: Add {G} or {W}. Talisman of Unity deals 1 damage to you.",Artifact,NA
5,1,Unexpectedly Absent,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,2,{X}{W}{W},NA,NA,Put target nonland permanent into its owner's library just beneath the top X cards of that library.,Instant,NA
5,1,"Brimaz, King of Oreskos",MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,3,{1}{W}{W},3,4,"Vigilance
Whenever Brimaz, King of Oreskos attacks, create a 1/1 white Cat Soldier creature token with vigilance that's attacking.
Whenever Brimaz blocks a creature, create a 1/1 white Cat Soldier creature token with vigilance that's blocking that creature.",Creature,Cat Soldier
5,1,Council's Judgment,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA
5,1,Gideon of the Trials,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,3,{1}{W}{W},NA,NA,"+1: Until your next turn, prevent all damage target permanent would deal.
0: Until end of turn, Gideon of the Trials becomes a 4/4 Human Soldier creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: You get an emblem with ""As long as you control a Gideon planeswalker, you can't lose the game and your opponents can't win the game.""",Planeswalker,Gideon
5,1,Pernicious Deed,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Black Green,3,{1}{B}{G},NA,NA,"{X}, Sacrifice Pernicious Deed: Destroy each artifact, creature, and enchantment with converted mana cost X or less.",Enchantment,NA
5,1,Phyrexian Arena,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Black,3,{1}{B}{B},NA,NA,"At the beginning of your upkeep, you draw a card and you lose 1 life.",Enchantment,NA
5,1,Ramunap Excavator,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Green,3,{2}{G},2,3,You may play land cards from your graveyard.,Creature,Naga Cleric
5,1,Toxic Deluge,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Black,3,{2}{B},NA,NA,"As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn.",Sorcery,NA
5,1,Day of Judgment,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,4,{2}{W}{W},NA,NA,Destroy all creatures.,Sorcery,NA
5,1,Hero of Bladehold,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,4,{2}{W}{W},3,4,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
Whenever Hero of Bladehold attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",Creature,Human Knight
5,1,"Kalitas, Traitor of Ghet",MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Black,4,{2}{B}{B},3,4,"Lifelink
If a nontoken creature an opponent controls would die, instead exile that card and create a 2/2 black Zombie creature token.
{2}{B}, Sacrifice another Vampire or Zombie: Put two +1/+1 counters on Kalitas, Traitor of Ghet.",Creature,Vampire Warrior
5,1,"Karn, Scion of Urza",MB,Abzan (BGW) Jank Midrange 7.1.18.txt,Colorless,4,{4},NA,NA,"+1: Reveal the top two cards of your library. An opponent chooses one of them. Put that card into your hand and exile the other with a silver counter on it.
−1: Put a card you own with a silver counter on it from exile into your hand.
−2: Create a 0/0 colorless Construct artifact creature token with ""This creature gets +1/+1 for each artifact you control.""",Planeswalker,Karn
5,1,Parallax Wave,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,4,{2}{W}{W},NA,NA,"Fading 5 (This enchantment enters the battlefield with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.",Enchantment,NA
5,1,Ravages of War,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,4,{3}{W},NA,NA,Destroy all lands.,Sorcery,NA
5,1,Gideon Jura,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,5,{3}{W}{W},NA,NA,"+2: During target opponent's next turn, creatures that player controls attack Gideon Jura if able.
−2: Destroy target tapped creature.
0: Until end of turn, Gideon Jura becomes a 6/6 Human Soldier creature that's still a planeswalker. Prevent all damage that would be dealt to him this turn.",Planeswalker,Gideon
5,1,Sun Titan,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,6,{4}{W}{W},6,6,"Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.",Creature,Giant
5,1,Eternal Dragon,MB,Abzan (BGW) Jank Midrange 7.1.18.txt,White,7,{5}{W}{W},5,5,"Flying
{3}{W}{W}: Return Eternal Dragon from your graveyard to your hand. Activate this ability only during your upkeep.
Plainscycling {2} ({2}, Discard this card: Search your library for a Plains card, reveal it, put it into your hand, then shuffle your library.)",Creature,Dragon Spirit
6,1,Ancient Tomb,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,{T}: Add {C}{C}. Ancient Tomb deals 2 damage to you.,Land,NA
6,1,Bayou,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,({T}: Add {B} or {G}.),Land,Swamp Forest
6,1,Llanowar Wastes,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {B} or {G}. Llanowar Wastes deals 1 damage to you.",Land,NA
6,1,Marsh Flats,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA
6,1,Rishadan Port,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}, {T}: Tap target land.",Land,NA
6,1,Savannah,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,({T}: Add {G} or {W}.),Land,Forest Plains
6,1,Strip Mine,MB,Abzan (BGW) Loam Excavator Stax Aggro.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.",Land,NA
